domain,dem_prop,rep_prop,bias_score
cannabiswire.com,2.4495833332037844e-05,3.527545685158585e-05,
cantondailyledger.com,6.447830411666655e-06,0.0,
cantoniodelgado.com,2.5776516065928007e-05,0.0,
cantonrep.com,7.99501359885188e-06,2.73031291823324e-05,0.3176
capecod.com,0.0003098734020688,0.0,0.0682
capecodtimes.com,5.950362898849205e-05,0.0,-0.1952
capemaycountyherald.com,0.0,1.969360288892596e-05,0.1802
capenews.net,9.032884808628765e-05,0.0,-0.4094
capitalandmain.com,2.259331620712587e-05,0.0,
capitalgazette.com,0.0002717046149246,4.918284292572109e-05,0.1496
capitalpress.com,6.914206204933015e-06,0.0,0.1113
capitolfax.com,9.773163845559491e-05,3.147069370488263e-05,
capjournal.com,1.5123900724494808e-05,2.771244355508287e-05,0.542
capradio.org,1.5915999294010688e-05,1.619582552178559e-05,-0.2994
captainhiggins.com,0.0,0.0003065299521931,
caribbeanlifenews.com,4.899166666407569e-05,0.0,
caribbeannationalweekly.com,2.9833245188308407e-06,0.0,
carnegie.org,3.2054082299100598e-06,0.0,
carolinacoastonline.com,0.0,2.7526391567469015e-05,
carolinajournal.com,0.0,1.8605198761384943e-08,0.7101
carolynmaloney.com,0.000356844106962,0.0,
carrollspaper.com,2.2497079932324877e-05,0.0,
carsonnow.org,0.0,5.623421325628598e-05,0.2974
cartwrightcongress.com,0.0003549563954179,0.0,
cascadeng.com,0.0,6.511819566484728e-07,
castenforcongress.com,0.0005235549460788,0.0,
castlepinesnewspress.net,0.0,3.7675527491804495e-06,
castorforcongress.com,0.0003528688085337,0.0,
catholic-sf.org,0.0,1.0232859318761717e-07,
cathyforcongress.com,0.0,0.0004495760228701,
cbcpac.org,2.598379419626861e-05,0.0,
cbn.com,6.284969023541895e-06,0.0,0.7299
cbs.com,1.317696685736699e-06,0.0,-0.0024
cbs12.com,3.0558718644500524e-05,1.596326053726828e-05,0.2744
cbs17.com,3.116574745478372e-06,0.0001995035463183,
cbs19.tv,3.227616601017981e-06,4.9973563873079946e-05,
cbs19news.com,0.0001406382114361,0.0001079194554154,
cbs2iowa.com,3.069937166151736e-05,0.0,0.2
cbs3duluth.com,2.487337564087252e-06,3.695922733949118e-05,
cbs42.com,3.109912234145996e-05,0.0001078078242228,
cbs46.com,1.4909219803784897e-05,0.0001295945119724,0.2506
cbs4indy.com,0.0002585350508576,0.0003299538974337,
cbs4local.com,0.0001234119182467,0.0,
cbs58.com,0.0002417677306712,0.0002499794505579,-0.1724
cbs6albany.com,6.62549738053003e-05,7.674644489071287e-06,0.1941
cbs7.com,0.0,1.985174707839773e-05,
cbs8.com,1.2814230129270932e-05,0.0,0.2917
cbsaustin.com,4.818476251382119e-05,1.216779998994575e-05,
cbslocal.com,0.0044518530583421,0.0012937776140685,0.1124
cbsnews.com,0.0008526237835753,0.0006194973031578,-0.017
cbssports.com,0.0003693844338476,0.0002780081824919,0.3744
cbtnews.com,1.0363906517030217e-07,0.0,
ccenterdispatch.com,3.227616601017981e-06,1.6223733319927667e-05,
ccxmedia.org,9.075820992770746e-06,0.0,
cdispatch.com,6.418219250189426e-06,0.0001804890331841,
cedricrichmond.com,0.0002463796690712,0.0,
cenlanow.com,9.490377253451957e-06,1.4028319866084244e-05,
centertech.com,0.0,0.0002632821676723,
centralillinoisproud.com,7.089652336685598e-05,0.0001343295350571,
centraljersey.com,2.620587790734783e-06,0.0,-0.1506
centralmaine.com,0.0001185408821837,1.1311960846922044e-05,-0.2782
centredaily.com,3.227616601017981e-06,7.313703633100419e-05,0.1504
centura.org,0.0,2.2912302274645557e-05,
cerescourier.com,2.716083786498847e-05,0.0,
cetfund.org,2.243045481900111e-05,0.0,
cfr.org,5.75196811695177e-05,0.0,-0.3923
cgtn.com,2.1438480909513933e-05,0.0,
chagrinvalleytoday.com,0.0,4.281986494932744e-05,
chamberbusinessnews.com,5.404036969594327e-05,5.359227503216932e-05,
chambermagic.com,2.2208371107921892e-08,0.0,
channel3000.com,3.54075463363968e-05,0.0001060403303405,-0.0176
chapelboro.com,9.260890752003429e-06,0.0,-0.4064
charkoosta.com,0.0,2.3386734843060868e-05,
charlestoncitypaper.com,2.582093280814385e-05,0.0,-0.2073
charliecrist.com,0.0003493820942698,0.0,
charlotteagenda.com,1.2910466404071926e-05,0.0,0.219
charlotteobserver.com,0.0001734399755625,0.0004958378495902,0.009
chci.org,0.0004498009456294,0.0,
cheathamcountyexchange.com,0.0,3.971279675617616e-05,
cheatsheet.com,1.3325022664753133e-07,9.302599380692472e-09,0.1746
cheddar.com,0.0002410200488439,0.0001322643579946,-0.1446
chelliepingree.com,0.0003575325664664,0.0,
cheneyforwyoming.com,0.0,0.0004385152322064,
cheneyfreepress.com,0.0,3.711737152896296e-06,
cheribustos.com,0.0003522395713523,0.0,
cherokeephoenix.org,3.1906026491714447e-06,0.0,
chesterfieldobserver.com,1.7026417849406787e-07,0.0,
chicagobusiness.com,6.34123023034863e-05,6.26344016302024e-05,-0.1564
chicagocrusader.com,0.000104194274448,0.0,
chicagomag.com,2.560625188743394e-05,0.0,-0.4885
chicagotribune.com,0.0021402577376222,0.0001774377805873,-0.1587
chickashanews.com,0.0,3.374983055315228e-05,
chicoer.com,0.0001270614938987,0.0001004215603145,
chieftain.com,6.514455524990422e-07,0.0,0.005
childrensal.org,0.0,7.023462532422815e-06,
chillicothegazette.com,0.0,8.111866659963833e-06,
chinookobserver.com,0.0,8.854214090543093e-05,
chipleypaper.com,0.0,6.511819566484728e-08,
chippewa.com,6.095457590087628e-05,8.111866659963833e-06,
chiproy.com,0.0,0.0004301708005619,
chrispappas.org,0.0003955977145454,0.0,
chrissyhoulahanforcongress.com,0.0003467170897368,0.0,
christianitydaily.com,0.0,9.302599380692472e-09,
christianitytoday.com,0.0,5.0141010661932415e-06,0.6787
christianpost.com,0.0,2.756360196499179e-05,0.6889
chron.com,2.686472625021618e-05,0.0001980895512124,-0.1725
chronicle-tribune.com,1.4805580738614592e-08,0.0,
chroniclet.com,6.3812052983428895e-06,2.7619417561275945e-05,
chronline.com,0.0001299707905139,0.000244435101327,
chuckforcongress.com,0.0,0.0004500969684354,
cibolacitizen.com,1.0275073032598528e-05,0.0,
cicilline.com,0.0003576510111123,0.0,
cimsec.org,2.8130603403367726e-06,0.0,
cincinnati.com,0.0,0.0005536069917443,0.1238
cindyaxneforcongress.com,0.0003454808237452,0.0,
circlevilleherald.com,0.0,3.795460547322528e-06,
cis.org,0.0,8.139774458105911e-06,0.7924
cisnerosforcongress.com,0.0004605423944553,0.0,
citizen-times.com,0.0,8.14163497798205e-05,-0.0089
citizens4rush.com,1.5316373274096796e-05,0.0,
citizenscount.org,6.612172357865278e-05,0.0,
citizensforethics.org,0.0001986168656085,7.050440070626823e-05,-0.699
citizensvoice.com,9.667303943278398e-05,0.0002056525645089,0.2122
cityandstateny.com,0.0008882756219939,0.0001774656883854,-0.6409
cityclub-chicago.org,5.552092776980472e-07,0.0,
citylimits.org,1.92768661216762e-05,0.0,-0.798
citypages.com,1.6604458798356266e-05,7.804880880400983e-06,-0.5999
citywatchla.com,9.675447012684638e-06,0.0,
citywire.co.uk,2.909296615137768e-06,0.0,
civilbeat.org,0.0010771504154764,0.0,
civileats.com,5.566898357719087e-06,0.0,-0.5875
cjonline.com,0.0,2.0819217413989747e-05,0.3547
claremoreprogress.com,0.0,2.3889075209618265e-05,
clarionledger.com,6.46263599240527e-06,2.0623862826995204e-05,-0.2341
clarkcountytoday.com,0.0,3.429868391661314e-05,
clarksvillenow.com,0.0,0.0001732888212635,
cleaverforcongress.com,0.0002524869711259,0.0,
clermontsun.com,0.0,0.0001770284662145,
cleveland.com,0.0007058634645038,0.0015390592519392,-0.047
cleveland19.com,0.0002172570917584,1.6028378732933127e-05,-0.0985
clevelandjewishnews.com,0.0001286604966185,8.173263815876404e-05,
clevescene.com,0.0,2.0279666649909585e-05,-0.3864
click2houston.com,0.0001895040306638,0.0001685072851818,0.2227
clickondetroit.com,0.0004066796917282,2.2754158085173782e-05,0.0795
clickorlando.com,8.35034753657863e-05,0.0001152778115255,0.2458
clintonherald.com,0.0,7.637434091548517e-06,
cloudforcongress.com,0.0,0.0004381524308306,
cltampa.com,3.01293568030807e-06,6.511819566484728e-08,-0.0978
clubindustry.com,0.0,5.6569106833990906e-05,
clyburnforcongress.com,0.0003577916641293,0.0,
cmu.edu,9.468168882344032e-06,0.0,-0.4595
cnbc.com,0.0012570530270313,0.0003227536855131,0.0811
cnet.com,3.982701218687326e-05,9.543536704652404e-05,0.0183
cnn.com,0.0038255843958891,0.004390417593314,-0.1183
cnsnews.com,1.2414479449328336e-05,1.9730813286448728e-05,0.8578
cnybj.com,0.0,8.083958861821756e-06,
cnycentral.com,5.044261357645992e-05,7.000206033971083e-05,0.151
coalvalleynews.com,0.0,0.0001570929957417,
coastalobserver.com,0.0,5.678306661974684e-05,
coastreportonline.com,1.975804749568117e-05,0.0,
codyenterprise.com,0.0,8.111866659963833e-06,
cohenforcongress.com,4.9665320587682655e-05,0.0,
coindesk.com,1.254032688560656e-05,9.948199777712528e-05,0.0907
coingeek.com,7.402790369307298e-08,0.0,
cointelegraph.com,7.745539563406225e-05,0.0,0.2008
coladaily.com,1.5264553741511647e-05,0.0,
colinallred.com,0.0004085081809494,0.0,
coloradoan.com,2.793813085376574e-05,7.68394708845198e-06,0.0497
coloradohometownweekly.com,2.902634103805391e-05,0.0,
coloradopolitics.com,0.0006854243602941,0.0004013978606774,-0.0763
coloradopols.com,0.0,2.9210162055374355e-06,-0.7973
coloradosun.com,5.636484587190576e-05,0.0001660327937465,
coloradotimesrecorder.com,3.227616601017981e-06,0.0,
colorlines.com,6.0369755461701006e-05,0.0,-0.8871
columbia.edu,5.25598116220818e-07,9.767729349727091e-05,-0.6029
columbiabasinherald.com,1.6138083005089906e-05,0.0001415576547759,
columbiabusinessreport.com,0.0,9.11654739307862e-07,
columbiadailyherald.com,0.0,6.082969735034806e-05,
columbiamissourian.com,0.0,0.0002434118153951,-0.2004
columbian.com,3.71323964924454e-05,0.0001248594888876,-0.2822
columbiatribune.com,1.4805580738614592e-08,0.0001089892543441,-0.0648
columbusalive.com,0.0,7.990932868014832e-06,
columbustelegram.com,1.9365699606107887e-05,5.6671435427178526e-05,0.5139
columbusunderground.com,2.990727309200148e-06,0.0,
comicsands.com,1.1844464590891677e-07,3.643828177417241e-05,
commercialappeal.com,2.7812283417487515e-05,0.0002018105909647,-0.0222
commondefense.us,7.4027903693072975e-09,0.0,
commondreams.org,8.117899918982382e-05,4.986193268051164e-06,-0.6526
commonwealthmagazine.org,9.104691875211044e-05,0.0,-0.5625
commonwealthofs.com,0.0,3.3489357770492894e-07,
commonwealthtimes.org,3.227616601017981e-06,0.0,
community-wealth.org,7.4027903693072975e-09,0.0,
communityimpact.com,9.675447012684638e-06,0.0002691428052821,
communitynewspapergroup.com,0.0001313180983611,3.067067015814307e-05,
compass.com,2.805657549967465e-06,5.203874093559368e-05,
completecolorado.com,0.0,1.991686527406258e-05,
complex.com,9.682849803053943e-06,7.488592501457438e-06,-0.3115
conchovalleyhomepage.com,3.774682809309791e-05,5.9722688024045656e-05,
concordia.net,1.8010988968524653e-05,2.604727826593892e-07,
concordmonitor.com,8.861140072060835e-06,0.0,-0.1948
congress.gov,0.0626130748468447,0.0570779497175154,-0.4767
congressionalaward.org,1.6286138812476056e-07,0.0,
congressionalsportsmen.org,7.088912057648668e-05,0.0004047654016533,
congressmangregorymeeks.com,0.0002693209164257,0.0,
congressweb.com,6.966025737518166e-06,1.7544702431985997e-05,-0.3629
connectedremag.com,2.259331620712587e-05,0.0,
connectradio.fm,0.0,3.588012581133086e-05,
conorlamb.com,0.0003485233705869,0.0,
conservapedia.com,0.0,9.302599380692472e-09,
conwaydailysun.com,8.067560944471092e-05,9.302599380692472e-09,
cooperconstruction.com,5.1819532585151086e-08,0.0,
cooperforassembly.com,0.0002543080575568,0.0,
cooperforcongress.com,0.0003486122040714,0.0,
cornell.edu,7.4027903693072975e-09,0.0,-0.4022
cornellsun.com,3.5607421676368098e-06,9.349112377595932e-05,-0.5338
coronadonewsca.com,0.0,8.102564060583141e-06,
coronadotimes.com,0.0,1.8605198761384943e-08,
corporatecrimereporter.com,2.531754306303096e-06,0.0,
corvallisadvocate.com,0.0002263403155415,0.0,
counton2.com,8.047573410473962e-05,2.1833200746485227e-05,-0.1299
couragescore.org,1.1844464590891677e-06,0.0,
courant.com,0.0005312020285303,0.0,-0.1115
courier-journal.com,0.0001337684219733,0.000471688301598,0.0697
courierherald.com,3.893867734255638e-06,0.0,
courierpostonline.com,3.48967538009146e-05,6.651358557195116e-06,-0.086
courierpress.com,0.0,0.000285292117807,0.2355
courthousenews.com,0.0007531154754311,0.0005167221851999,-0.1502
covingtonleader.com,0.0,3.0363684378580225e-05,
covnews.com,5.355918832193829e-05,0.0002412443097394,
cowboystatedaily.com,0.0,5.529465071883604e-05,
cpapracticeadvisor.com,9.682849803053943e-06,0.0,0.5169
cpioneer.com,3.212811020279367e-06,0.0,
cpr.org,0.0008417046677806,0.0008855516454456,-0.4868
cq.com,0.0034941762766359,0.0031468182003049,
cqrcengage.com,0.000339884314226,1.4223674453078789e-05,-0.0238
crainscleveland.com,0.0,0.0001146359321682,0.1384
crainsdetroit.com,4.503857660686559e-05,0.0,-0.0461
crainsnewyork.com,3.1202761406630254e-05,0.0,-0.4086
crenshawforcongress.com,0.0,0.0004549529253121,
crescent-news.com,0.0,2.4307692181749424e-05,
crimemuseum.org,0.0,9.302599380692472e-09,
crn.com,0.0,2.226112031799708e-05,0.3824
crooked.com,6.447830411666655e-06,0.0,
crookstontimes.com,3.0055328899387624e-06,0.0,
crosscut.com,8.555404829808443e-05,0.0,-0.6726
crossroadstoday.com,3.01293568030807e-06,1.7619123227031537e-05,
crowedunlevy.com,0.0,5.302481646994707e-07,
crowrivermedia.com,2.525091794970719e-05,0.0,
cruxnow.com,2.5398973757093334e-05,0.0,0.1843
csindy.com,0.0,3.860578742987375e-06,0.0201
csis.org,4.572703611121117e-05,0.0,-0.3407
csmonitor.com,2.116457766584956e-05,5.046660164025665e-05,-0.2341
cspdailynews.com,0.0,7.814183479781675e-06,
csrwire.com,5.907426714707223e-06,0.0,-0.5508
ctexaminer.com,9.2312795905262e-06,0.0,
ctinsider.com,0.0006814194507043,2.369372062262372e-05,
ctmirror.org,0.0005756409791173,0.0,-0.1786
ctpost.com,0.0002448028747226,0.0001155196791094,-0.0683
ctvnews.ca,3.227616601017981e-06,0.0,-0.0435
cu-citizenaccess.org,3.2927611562678854e-05,0.0,
cuatower.com,2.9981300995694558e-06,0.0,
cubsinsider.com,3.220213810648674e-06,0.0,
cujournal.com,0.0,3.823368345464605e-06,
culinaryunion226.org,5.714954165105233e-06,0.0,
cumberlink.com,1.2910466404071926e-05,4.342453390907245e-05,0.2777
cuny.edu,3.109171955109065e-07,0.0,
currentargus.com,1.2903063613702618e-05,0.0,
currypilot.com,3.220213810648674e-06,0.0,
cutbankpioneerpress.com,0.0,3.972209935555685e-06,
cutimes.com,0.0,0.0002172156955391,0.3284
cvilletomorrow.org,0.0,3.674526755373526e-05,
cw34.com,0.0001936495932707,1.133986864506412e-05,
cw39.com,2.8004755967089503e-05,3.547081143858039e-05,
cwsny.com,4.019715170533862e-06,0.0,
cwuobserver.com,0.0002241787007537,0.0,
cyberscoop.com,0.0001560952377272,8.111866659963833e-06,0.0234
daily-chronicle.com,3.497818449497698e-05,1.588883974222274e-05,
daily-jeff.com,9.112834944617282e-06,1.916335472422649e-05,
daily-times.com,2.7072004380556784e-05,0.0,0.045
daily-tribune.com,0.0,6.258788863329893e-05,
dailyamerican.com,0.0,2.9610173828744133e-05,0.4726
dailyastorian.com,5.212304699029268e-05,0.0,-0.2133
dailybreeze.com,8.22820149548506e-05,0.0,-0.0628
dailybulldog.com,9.705058174161866e-06,0.0,
dailybulletin.com,0.0002712604475025,0.0,0.1866
dailycal.org,2.126081394065056e-05,3.646618957231448e-06,-0.3892
dailycaller.com,3.701395184653648e-08,2.0465718637523437e-07,0.6958
dailycamera.com,7.4027903693072975e-09,4.009420333078455e-06,-0.3862
dailycourier.com,0.0,3.9536047367943e-06,
dailydemocrat.com,4.3713477130759584e-05,0.0,
dailyegyptian.com,0.0,3.795460547322528e-06,
dailyemerald.com,6.686940540595281e-05,0.0,-0.1962
dailyenergyinsider.com,0.0,3.998257213821624e-05,
dailyfreeman.com,0.0001588046590023,6.962995636448314e-05,-0.2551
dailygazette.com,8.883348443168756e-05,0.0001539766249492,0.0368
dailyherald.com,0.0010388409753152,1.1358473843825504e-05,0.1127
dailyillini.com,2.582093280814385e-05,0.0,-0.073
dailyindependent.com,0.0,7.860696476685136e-06,0.0761
dailyiowan.com,6.24943562976922e-05,0.0,-0.0704
dailyitem.com,0.0,0.0001617815058296,0.2385
dailyjournal.net,0.0,0.0004083841128123,0.0246
dailyjournalonline.com,1.874386521508608e-05,4.055933329981917e-06,
dailykos.com,0.0,7.07927812870697e-06,-0.7052
dailyleaderextra.com,0.0,2.0465718637523437e-07,
dailylobo.com,5.487688500767499e-05,0.0,
dailylocal.com,0.0001110270499588,7.749065284116827e-06,0.2307
dailymail.co.uk,0.0001190812858806,8.854214090543093e-05,0.2105
dailymemphian.com,0.0,0.0001315201500442,
dailymotion.com,1.3547106375832354e-06,1.3953899071038708e-07,-0.0746
dailynews.com,0.0003972559395881,0.0,0.0592
dailynexus.com,3.5503782611197793e-05,0.0,
dailynorthwestern.com,4.143341769701294e-05,0.0,-0.6088
dailyorange.com,0.0,3.281026801570234e-05,-0.1677
dailypress.com,0.0001466788883774,0.0002455886236502,-0.0883
dailyprincetonian.com,8.890751233538063e-06,1.2158497390565058e-05,-0.4873
dailyprogress.com,7.79143686369593e-05,0.0002217739692357,-0.3991
dailyrecord.com,2.1734592524286223e-05,0.0,0.2389
dailyrecordnews.com,7.4027903693072975e-09,4.055933329981917e-06,
dailyregister.com,0.0,8.999334640881895e-05,
dailysentinel.com,0.0,6.05413167695466e-05,
dailysignal.com,3.0055328899387624e-06,1.9786628882732883e-05,0.8842
dailystandard.com,0.0,0.0002116806489076,
dailystarjournal.com,9.682849803053943e-06,0.0001095101999095,
dailytimes.com,0.0,1.1228237452495812e-05,
dailytitan.com,6.373802507973583e-06,0.0,
dailytoreador.com,0.0,5.676446142098545e-05,
dailytribune.com,1.004558653115e-05,0.0,
dailyunion.com,0.0,3.84197354422599e-06,
dailyutahchronicle.com,2.8574770825526164e-06,1.4819040813443105e-05,
dailyvoice.com,5.049443310904507e-05,0.0,
dailyyonder.com,1.5027664449693812e-05,0.0,-0.4169
dairyfoods.com,6.470038782774577e-06,0.0,
dairyreporter.com,0.0,3.8698813423680674e-06,
dakotabroadcasting.com,0.0,3.8512761436066825e-06,
dakotafreepress.com,0.0,6.511819566484728e-08,
dakotanewsnow.com,0.0,1.2753863750929376e-05,
dallasgop.org,0.0,4.223380118834381e-06,
dallasinnovates.com,9.367490933321452e-05,6.832759245118618e-05,
dallasnews.com,0.0006965951709614,0.0017487491445794,-0.2175
dallasobserver.com,6.455233202035963e-06,0.0001347481520293,0.1962
dallasweekly.com,0.0001393575287022,0.0,
danapointtimes.com,7.671511659713151e-05,0.0,
dannewhouse.com,0.0,0.0004341895234944,
danspapers.com,0.0,1.8047042798543397e-06,0.0154
dansvilleonline.com,0.0,7.469987302696053e-06,
danvillesanramon.com,4.696330210288549e-05,0.0,
darientimes.com,3.9449469878038586e-05,2.139597857559268e-07,
darkdaily.com,3.009974564160347e-05,0.0,
darrensoto.com,0.00035319453131,0.0,
dartmouth.edu,9.623627480099487e-08,0.0,-0.3981
davidrouzer.com,0.0,0.0004419385887785,
davidschweikert.com,0.0,0.0004455479973382,
davidscottinteriors.com,1.5871582551794843e-05,0.0,
davidsonforcongress.com,0.0,0.0004305708123353,
davidtrone.com,0.0003469539790286,0.0,
davisenterprise.com,0.0001532747745965,0.0,
davisvanguard.org,6.131731262897233e-05,0.0,
dayton247now.com,3.227616601017981e-06,0.0001146638399664,
daytondailynews.com,3.17579706843283e-06,0.000507121902639,0.0576
dbrnews.com,0.0,0.0001969453314886,
dccc.org,0.0,3.907091739890837e-06,-0.7739
dcist.com,3.042546841785299e-06,0.0,-0.6365
ddtonline.com,0.0,0.0001538835989554,
deadline.com,4.444635337732101e-05,1.2186405188707136e-05,-0.2054
deadlinedetroit.com,2.2208371107921892e-08,0.0,-0.3911
deadspin.com,2.163835624948523e-05,0.0,-0.044
dealbreaker.com,1.2710591064100628e-05,0.0,-0.1464
debbiedingellforcongress.com,0.0003546232698512,0.0,
debbieleskoforcongress.com,0.0,0.0004352965328207,
debbiemucarselpowell.com,0.0003460952553458,0.0,
debbiewassermanschultz.com,0.0003466578674139,0.0,
debforcongress.com,0.0003526097108708,0.0,
decaturdaily.com,0.0,4.055933329981917e-06,
decaturish.com,0.0001310219867463,0.0,
decorahnews.com,3.1609914876942155e-06,0.0,
decrypt.co,1.7840724790030584e-06,0.0,
defazioforcongress.org,0.0003592352082513,0.0,
defensedaily.com,0.0,4.141517244284288e-05,
defensenews.com,0.0001342347977666,0.0001103753416519,0.1344
defenseone.com,4.314346227232292e-05,0.0001297526561618,0.0264
degette.com,0.0003528762113241,0.0,
delawarebusinessnow.com,5.848204391752764e-07,0.0,
delawareonline.com,5.381088319449474e-05,0.0,-0.0891
delawarepublic.org,2.288942782189816e-05,0.0,
