domain,cmpt_rank,is_home_district,category,counts,classification,is_news,is_local,is_poli_control,rank
votedoggett.com,2.0,True,campaign_personal,18,,False,,True,3.0
votedoggett.com,3.0,False,campaign_personal,6225,,False,,True,4.0
votedoggett.com,3.0,True,campaign_personal,13,,False,,True,4.0
votedoggett.com,4.0,False,campaign_personal,3416,,False,,True,5.0
votedoggett.com,4.0,True,campaign_personal,9,,False,,True,5.0
votedoggett.com,5.0,False,campaign_personal,5724,,False,,True,6.0
votedoggett.com,5.0,True,campaign_personal,9,,False,,True,6.0
votedoggett.com,6.0,False,campaign_personal,7001,,False,,True,7.0
votedoggett.com,6.0,True,campaign_personal,17,,False,,True,7.0
votedoggett.com,7.0,False,campaign_personal,5550,,False,,True,8.0
votedoggett.com,7.0,True,campaign_personal,12,,False,,True,8.0
votedoggett.com,8.0,False,campaign_personal,1236,,False,,True,9.0
votedoggett.com,8.0,True,campaign_personal,6,,False,,True,9.0
votedoggett.com,9.0,False,campaign_personal,189,,False,,True,10.0
votedoggett.com,9.0,True,campaign_personal,1,,False,,True,10.0
votedoggett.com,10.0,False,campaign_personal,554,,False,,True,11.0
votedoggett.com,10.0,True,campaign_personal,2,,False,,True,11.0
votedoggett.com,11.0,False,campaign_personal,1607,,False,,True,12.0
votedoggett.com,11.0,True,campaign_personal,11,,False,,True,12.0
votedoggett.com,12.0,False,campaign_personal,16,,False,,True,13.0
voteforlinda.com,0.0,False,campaign_personal,2437,,False,,True,1.0
voteforlinda.com,0.0,True,campaign_personal,7,,False,,True,1.0
voteforlinda.com,1.0,False,campaign_personal,577,,False,,True,2.0
voteforlinda.com,1.0,True,campaign_personal,2,,False,,True,2.0
voteforlinda.com,2.0,False,campaign_personal,529,,False,,True,3.0
voteforlinda.com,2.0,True,campaign_personal,1,,False,,True,3.0
voteforlinda.com,3.0,False,campaign_personal,4478,,False,,True,4.0
voteforlinda.com,3.0,True,campaign_personal,10,,False,,True,4.0
voteforlinda.com,4.0,False,campaign_personal,19181,,False,,True,5.0
voteforlinda.com,4.0,True,campaign_personal,47,,False,,True,5.0
voteforlinda.com,5.0,False,campaign_personal,2707,,False,,True,6.0
voteforlinda.com,5.0,True,campaign_personal,5,,False,,True,6.0
voteforlinda.com,6.0,False,campaign_personal,8533,,False,,True,7.0
voteforlinda.com,6.0,True,campaign_personal,17,,False,,True,7.0
voteforlinda.com,7.0,False,campaign_personal,7303,,False,,True,8.0
voteforlinda.com,7.0,True,campaign_personal,18,,False,,True,8.0
voteforlinda.com,8.0,False,campaign_personal,1615,,False,,True,9.0
voteforlinda.com,8.0,True,campaign_personal,3,,False,,True,9.0
voteforlinda.com,9.0,False,campaign_personal,99,,False,,True,10.0
voteforlinda.com,10.0,False,campaign_personal,3,,False,,True,11.0
voteforlinda.com,11.0,False,campaign_personal,1,,False,,True,12.0
votefortrey.com,0.0,False,campaign_personal,184,,False,,True,1.0
votefortrey.com,0.0,True,campaign_personal,2,,False,,True,1.0
votefortrey.com,1.0,False,campaign_personal,718,,False,,True,2.0
votefortrey.com,1.0,True,campaign_personal,2,,False,,True,2.0
votefortrey.com,2.0,False,campaign_personal,10628,,False,,True,3.0
votefortrey.com,2.0,True,campaign_personal,25,,False,,True,3.0
votefortrey.com,3.0,False,campaign_personal,26680,,False,,True,4.0
votefortrey.com,3.0,True,campaign_personal,56,,False,,True,4.0
votefortrey.com,4.0,False,campaign_personal,6415,,False,,True,5.0
votefortrey.com,4.0,True,campaign_personal,18,,False,,True,5.0
votefortrey.com,5.0,False,campaign_personal,2777,,False,,True,6.0
votefortrey.com,5.0,True,campaign_personal,6,,False,,True,6.0
votefortrey.com,6.0,False,campaign_personal,14,,False,,True,7.0
votejaime.com,0.0,False,campaign_personal,1598,,False,,True,1.0
votejaime.com,0.0,True,campaign_personal,2,,False,,True,1.0
votejaime.com,1.0,False,campaign_personal,6009,,False,,True,2.0
votejaime.com,1.0,True,campaign_personal,9,,False,,True,2.0
votejaime.com,2.0,False,campaign_personal,22582,,False,,True,3.0
votejaime.com,2.0,True,campaign_personal,57,,False,,True,3.0
votejaime.com,3.0,False,campaign_personal,7732,,False,,True,4.0
votejaime.com,3.0,True,campaign_personal,13,,False,,True,4.0
votejaime.com,4.0,False,campaign_personal,2177,,False,,True,5.0
votejaime.com,4.0,True,campaign_personal,10,,False,,True,5.0
votejaime.com,5.0,False,campaign_personal,3694,,False,,True,6.0
votejaime.com,5.0,True,campaign_personal,8,,False,,True,6.0
votejaime.com,6.0,False,campaign_personal,2484,,False,,True,7.0
votejaime.com,6.0,True,campaign_personal,4,,False,,True,7.0
votejaime.com,7.0,False,campaign_personal,1401,,False,,True,8.0
votejaime.com,7.0,True,campaign_personal,2,,False,,True,8.0
votejaime.com,8.0,False,campaign_personal,15,,False,,True,9.0
votejaime.com,8.0,True,campaign_personal,1,,False,,True,9.0
votejaime.com,9.0,False,campaign_personal,7,,False,,True,10.0
votejaime.com,9.0,True,campaign_personal,1,,False,,True,10.0
votemorelle.com,0.0,False,campaign_personal,1013,,False,,True,1.0
votemorelle.com,0.0,True,campaign_personal,2,,False,,True,1.0
votemorelle.com,1.0,False,campaign_personal,319,,False,,True,2.0
votemorelle.com,2.0,False,campaign_personal,6770,,False,,True,3.0
votemorelle.com,2.0,True,campaign_personal,13,,False,,True,3.0
votemorelle.com,3.0,False,campaign_personal,10196,,False,,True,4.0
votemorelle.com,3.0,True,campaign_personal,24,,False,,True,4.0
votemorelle.com,4.0,False,campaign_personal,17014,,False,,True,5.0
votemorelle.com,4.0,True,campaign_personal,41,,False,,True,5.0
votemorelle.com,5.0,False,campaign_personal,11160,,False,,True,6.0
votemorelle.com,5.0,True,campaign_personal,24,,False,,True,6.0
votemorelle.com,6.0,False,campaign_personal,750,,False,,True,7.0
votemorelle.com,6.0,True,campaign_personal,2,,False,,True,7.0
votemorelle.com,7.0,False,campaign_personal,119,,False,,True,8.0
votesmart.org,0.0,False,other_third_party,103,no_news,False,False,False,1.0
votesmart.org,2.0,False,other_third_party,3566,no_news,False,False,False,3.0
votesmart.org,2.0,True,other_third_party,9,no_news,False,False,False,3.0
votesmart.org,3.0,False,other_third_party,4290,no_news,False,False,False,4.0
votesmart.org,3.0,True,other_third_party,11,no_news,False,False,False,4.0
votesmart.org,4.0,False,other_third_party,9402,no_news,False,False,False,5.0
votesmart.org,4.0,True,other_third_party,21,no_news,False,False,False,5.0
votesmart.org,5.0,False,other_third_party,5625,no_news,False,False,False,6.0
votesmart.org,5.0,True,other_third_party,9,no_news,False,False,False,6.0
votesmart.org,6.0,False,other_third_party,8669,no_news,False,False,False,7.0
votesmart.org,6.0,True,other_third_party,19,no_news,False,False,False,7.0
votesmart.org,7.0,False,other_third_party,22118,no_news,False,False,False,8.0
votesmart.org,7.0,True,other_third_party,44,no_news,False,False,False,8.0
votesmart.org,8.0,False,other_third_party,42854,no_news,False,False,False,9.0
votesmart.org,8.0,True,other_third_party,121,no_news,False,False,False,9.0
votesmart.org,9.0,False,other_third_party,73804,no_news,False,False,False,10.0
votesmart.org,9.0,True,other_third_party,199,no_news,False,False,False,10.0
votesmart.org,10.0,False,other_third_party,141505,no_news,False,False,False,11.0
votesmart.org,10.0,True,other_third_party,262,no_news,False,False,False,11.0
votesmart.org,11.0,False,other_third_party,63872,no_news,False,False,False,12.0
votesmart.org,11.0,True,other_third_party,150,no_news,False,False,False,12.0
votesmart.org,12.0,False,other_third_party,7591,no_news,False,False,False,13.0
votesmart.org,12.0,True,other_third_party,43,no_news,False,False,False,13.0
votesmart.org,13.0,False,other_third_party,76,no_news,False,False,False,14.0
votesmart.org,13.0,True,other_third_party,1,no_news,False,False,False,14.0
votetimmons.com,0.0,False,campaign_personal,1810,,False,,True,1.0
votetimmons.com,0.0,True,campaign_personal,6,,False,,True,1.0
votetimmons.com,1.0,False,campaign_personal,335,,False,,True,2.0
votetimmons.com,2.0,False,campaign_personal,22201,,False,,True,3.0
votetimmons.com,2.0,True,campaign_personal,61,,False,,True,3.0
votetimmons.com,3.0,False,campaign_personal,17672,,False,,True,4.0
votetimmons.com,3.0,True,campaign_personal,37,,False,,True,4.0
votetimmons.com,4.0,False,campaign_personal,1435,,False,,True,5.0
votetimmons.com,4.0,True,campaign_personal,4,,False,,True,5.0
votetimmons.com,5.0,False,campaign_personal,167,,False,,True,6.0
votetimmons.com,6.0,False,campaign_personal,2191,,False,,True,7.0
votetimmons.com,7.0,False,campaign_personal,1017,,False,,True,8.0
votetimmons.com,8.0,False,campaign_personal,90,,False,,True,9.0
votetipton.com,0.0,False,campaign_personal,1656,,False,,True,1.0
votetipton.com,0.0,True,campaign_personal,2,,False,,True,1.0
votetipton.com,1.0,False,campaign_personal,4090,,False,,True,2.0
votetipton.com,1.0,True,campaign_personal,9,,False,,True,2.0
votetipton.com,2.0,False,campaign_personal,3831,,False,,True,3.0
votetipton.com,2.0,True,campaign_personal,11,,False,,True,3.0
votetipton.com,3.0,False,campaign_personal,14946,,False,,True,4.0
votetipton.com,3.0,True,campaign_personal,22,,False,,True,4.0
votetipton.com,4.0,False,campaign_personal,7562,,False,,True,5.0
votetipton.com,4.0,True,campaign_personal,21,,False,,True,5.0
votetipton.com,5.0,False,campaign_personal,8109,,False,,True,6.0
votetipton.com,5.0,True,campaign_personal,30,,False,,True,6.0
votetipton.com,6.0,False,campaign_personal,2381,,False,,True,7.0
votetipton.com,6.0,True,campaign_personal,3,,False,,True,7.0
votetipton.com,7.0,False,campaign_personal,89,,False,,True,8.0
votetipton.com,7.0,True,campaign_personal,1,,False,,True,8.0
votetipton.com,8.0,False,campaign_personal,7,,False,,True,9.0
votetipton.com,9.0,False,campaign_personal,55,,False,,True,10.0
votetipton.com,9.0,True,campaign_personal,2,,False,,True,10.0
votetipton.com,10.0,False,campaign_personal,2732,,False,,True,11.0
votetipton.com,10.0,True,campaign_personal,3,,False,,True,11.0
votetipton.com,11.0,False,campaign_personal,105,,False,,True,12.0
votetipton.com,11.0,True,campaign_personal,4,,False,,True,12.0
votetomrice.com,2.0,False,campaign_personal,22,,False,,True,3.0
votetomrice.com,3.0,False,campaign_personal,74,,False,,True,4.0
votetomrice.com,4.0,False,campaign_personal,810,,False,,True,5.0
votetomrice.com,4.0,True,campaign_personal,1,,False,,True,5.0
votetomrice.com,5.0,False,campaign_personal,138,,False,,True,6.0
votetomrice.com,6.0,False,campaign_personal,363,,False,,True,7.0
votetomrice.com,7.0,False,campaign_personal,8476,,False,,True,8.0
votetomrice.com,7.0,True,campaign_personal,13,,False,,True,8.0
votetomrice.com,8.0,False,campaign_personal,11732,,False,,True,9.0
votetomrice.com,8.0,True,campaign_personal,22,,False,,True,9.0
votetomrice.com,9.0,False,campaign_personal,5756,,False,,True,10.0
votetomrice.com,9.0,True,campaign_personal,45,,False,,True,10.0
votetomrice.com,10.0,False,campaign_personal,6817,,False,,True,11.0
votetomrice.com,10.0,True,campaign_personal,1,,False,,True,11.0
votetomrice.com,11.0,False,campaign_personal,1212,,False,,True,12.0
votetomrice.com,12.0,False,campaign_personal,14,,False,,True,13.0
votevargas.com,0.0,False,campaign_personal,438,,False,,True,1.0
votevargas.com,0.0,True,campaign_personal,2,,False,,True,1.0
votevargas.com,1.0,False,campaign_personal,10,,False,,True,2.0
votevargas.com,2.0,False,campaign_personal,631,,False,,True,3.0
votevargas.com,2.0,True,campaign_personal,1,,False,,True,3.0
votevargas.com,3.0,False,campaign_personal,710,,False,,True,4.0
votevargas.com,3.0,True,campaign_personal,3,,False,,True,4.0
votevargas.com,4.0,False,campaign_personal,1682,,False,,True,5.0
votevargas.com,4.0,True,campaign_personal,2,,False,,True,5.0
votevargas.com,5.0,False,campaign_personal,1985,,False,,True,6.0
votevargas.com,5.0,True,campaign_personal,1,,False,,True,6.0
votevargas.com,6.0,False,campaign_personal,2893,,False,,True,7.0
votevargas.com,6.0,True,campaign_personal,6,,False,,True,7.0
votevargas.com,7.0,False,campaign_personal,11703,,False,,True,8.0
votevargas.com,7.0,True,campaign_personal,21,,False,,True,8.0
votevargas.com,8.0,False,campaign_personal,7110,,False,,True,9.0
votevargas.com,8.0,True,campaign_personal,28,,False,,True,9.0
votevargas.com,9.0,False,campaign_personal,5560,,False,,True,10.0
votevargas.com,9.0,True,campaign_personal,8,,False,,True,10.0
votevargas.com,10.0,False,campaign_personal,6659,,False,,True,11.0
votevargas.com,10.0,True,campaign_personal,17,,False,,True,11.0
votevargas.com,11.0,False,campaign_personal,5367,,False,,True,12.0
votevargas.com,11.0,True,campaign_personal,13,,False,,True,12.0
votevargas.com,12.0,False,campaign_personal,2,,False,,True,13.0
votevets.org,3.0,False,other_third_party,23,,False,,False,4.0
votevets.org,4.0,False,other_third_party,10,,False,,False,5.0
votevets.org,5.0,False,other_third_party,7,,False,,False,6.0
votevets.org,9.0,False,other_third_party,54,,False,,False,10.0
votevets.org,10.0,False,other_third_party,1481,,False,,False,11.0
votevets.org,10.0,True,other_third_party,1,,False,,False,11.0
votevets.org,11.0,False,other_third_party,423,,False,,False,12.0
votevets.org,11.0,True,other_third_party,4,,False,,False,12.0
voteyvette.com,0.0,False,campaign_personal,460,,False,,True,1.0
voteyvette.com,0.0,True,campaign_personal,1,,False,,True,1.0
voteyvette.com,1.0,False,campaign_personal,95,,False,,True,2.0
voteyvette.com,2.0,False,campaign_personal,1799,,False,,True,3.0
voteyvette.com,2.0,True,campaign_personal,5,,False,,True,3.0
voteyvette.com,3.0,False,campaign_personal,19588,,False,,True,4.0
voteyvette.com,3.0,True,campaign_personal,52,,False,,True,4.0
voteyvette.com,4.0,False,campaign_personal,12920,,False,,True,5.0
voteyvette.com,4.0,True,campaign_personal,27,,False,,True,5.0
voteyvette.com,5.0,False,campaign_personal,5361,,False,,True,6.0
voteyvette.com,5.0,True,campaign_personal,13,,False,,True,6.0
voteyvette.com,6.0,False,campaign_personal,3306,,False,,True,7.0
voteyvette.com,6.0,True,campaign_personal,6,,False,,True,7.0
voteyvette.com,7.0,False,campaign_personal,1751,,False,,True,8.0
voteyvette.com,7.0,True,campaign_personal,3,,False,,True,8.0
voteyvette.com,8.0,False,campaign_personal,1437,,False,,True,9.0
voteyvette.com,8.0,True,campaign_personal,3,,False,,True,9.0
voteyvette.com,9.0,False,campaign_personal,469,,False,,True,10.0
voteyvette.com,10.0,False,campaign_personal,18,,False,,True,11.0
vox.com,0.0,False,news,1518,national,True,False,False,1.0
vox.com,0.0,True,news,4,national,True,False,False,1.0
vox.com,1.0,False,news,1334,national,True,False,False,2.0
vox.com,1.0,True,news,3,national,True,False,False,2.0
vox.com,2.0,False,news,2759,national,True,False,False,3.0
vox.com,2.0,True,news,8,national,True,False,False,3.0
vox.com,3.0,False,news,4616,national,True,False,False,4.0
vox.com,3.0,True,news,5,national,True,False,False,4.0
vox.com,4.0,False,news,11341,national,True,False,False,5.0
vox.com,4.0,True,news,21,national,True,False,False,5.0
vox.com,5.0,False,news,16003,national,True,False,False,6.0
vox.com,5.0,True,news,36,national,True,False,False,6.0
vox.com,6.0,False,news,19565,national,True,False,False,7.0
vox.com,6.0,True,news,50,national,True,False,False,7.0
vox.com,7.0,False,news,8671,national,True,False,False,8.0
vox.com,7.0,True,news,21,national,True,False,False,8.0
vox.com,8.0,False,news,8412,national,True,False,False,9.0
vox.com,8.0,True,news,24,national,True,False,False,9.0
vox.com,9.0,False,news,5362,national,True,False,False,10.0
vox.com,9.0,True,news,9,national,True,False,False,10.0
vox.com,10.0,False,news,9130,national,True,False,False,11.0
vox.com,10.0,True,news,8,national,True,False,False,11.0
vox.com,11.0,False,news,4770,national,True,False,False,12.0
vox.com,11.0,True,news,15,national,True,False,False,12.0
vox.com,12.0,False,news,317,national,True,False,False,13.0
vox.com,12.0,True,news,10,national,True,False,False,13.0
vpr.org,3.0,False,news,60,local,True,True,False,4.0
vpr.org,4.0,False,news,292,local,True,True,False,5.0
vpr.org,4.0,True,news,1,local,True,True,False,5.0
vpr.org,5.0,False,news,397,local,True,True,False,6.0
vpr.org,5.0,True,news,1,local,True,True,False,6.0
vpr.org,6.0,False,news,540,local,True,True,False,7.0
vpr.org,6.0,True,news,1,local,True,True,False,7.0
vpr.org,7.0,False,news,1957,local,True,True,False,8.0
vpr.org,7.0,True,news,6,local,True,True,False,8.0
vpr.org,8.0,False,news,625,local,True,True,False,9.0
vpr.org,9.0,False,news,42,local,True,True,False,10.0
vpr.org,10.0,False,news,6,local,True,True,False,11.0
vtdigger.org,2.0,False,news,8,local,True,True,False,3.0
vtdigger.org,5.0,False,news,4,local,True,True,False,6.0
vtdigger.org,6.0,False,news,332,local,True,True,False,7.0
vtdigger.org,6.0,True,news,1,local,True,True,False,7.0
vtdigger.org,7.0,False,news,52,local,True,True,False,8.0
vtdigger.org,9.0,False,news,16,local,True,True,False,10.0
vulture.com,2.0,False,news,4,national,True,False,False,3.0
vulture.com,4.0,False,news,74,national,True,False,False,5.0
vulture.com,5.0,False,news,397,national,True,False,False,6.0
vulture.com,5.0,True,news,1,national,True,False,False,6.0
vulture.com,6.0,False,news,398,national,True,False,False,7.0
vulture.com,6.0,True,news,1,national,True,False,False,7.0
vulture.com,8.0,False,news,28,national,True,False,False,9.0
vulture.com,9.0,False,news,379,national,True,False,False,10.0
vulture.com,9.0,True,news,1,national,True,False,False,10.0
vulture.com,10.0,False,news,25,national,True,False,False,11.0
wa.gov,11.0,False,gov,1,,False,,False,12.0
waaytv.com,3.0,False,news,215,local,True,True,False,4.0
waaytv.com,3.0,True,news,1,local,True,True,False,4.0
waaytv.com,4.0,False,news,112,local,True,True,False,5.0
waaytv.com,5.0,False,news,357,local,True,True,False,6.0
waaytv.com,6.0,False,news,399,local,True,True,False,7.0
waaytv.com,7.0,False,news,230,local,True,True,False,8.0
waaytv.com,7.0,True,news,1,local,True,True,False,8.0
waaytv.com,8.0,False,news,122,local,True,True,False,9.0
waaytv.com,8.0,True,news,1,local,True,True,False,9.0
waaytv.com,9.0,False,news,190,local,True,True,False,10.0
waaytv.com,9.0,True,news,1,local,True,True,False,10.0
waaytv.com,10.0,False,news,76,local,True,True,False,11.0
wabe.org,1.0,False,news,975,,True,,False,2.0
wabe.org,1.0,True,news,2,,True,,False,2.0
wabe.org,2.0,False,news,1191,,True,,False,3.0
wabe.org,2.0,True,news,3,,True,,False,3.0
wabe.org,3.0,False,news,3304,,True,,False,4.0
wabe.org,3.0,True,news,13,,True,,False,4.0
wabe.org,4.0,False,news,16387,,True,,False,5.0
wabe.org,4.0,True,news,38,,True,,False,5.0
wabe.org,5.0,False,news,6932,,True,,False,6.0
wabe.org,5.0,True,news,7,,True,,False,6.0
wabe.org,6.0,False,news,17865,,True,,False,7.0
wabe.org,6.0,True,news,41,,True,,False,7.0
wabe.org,7.0,False,news,14344,,True,,False,8.0
wabe.org,7.0,True,news,37,,True,,False,8.0
wabe.org,8.0,False,news,2728,,True,,False,9.0
wabe.org,8.0,True,news,10,,True,,False,9.0
wabe.org,9.0,False,news,218,,True,,False,10.0
wabe.org,10.0,False,news,7,,True,,False,11.0
wabe.org,11.0,False,news,379,,True,,False,12.0
wabe.org,11.0,True,news,1,,True,,False,12.0
wabe.org,12.0,False,news,28,,True,,False,13.0
wabi.tv,0.0,False,news,20,local,True,True,False,1.0
wabi.tv,1.0,False,news,321,local,True,True,False,2.0
wabi.tv,1.0,True,news,1,local,True,True,False,2.0
wabi.tv,2.0,False,news,305,local,True,True,False,3.0
wabi.tv,2.0,True,news,2,local,True,True,False,3.0
wabi.tv,3.0,False,news,542,local,True,True,False,4.0
wabi.tv,3.0,True,news,2,local,True,True,False,4.0
wabi.tv,4.0,False,news,1675,local,True,True,False,5.0
wabi.tv,4.0,True,news,2,local,True,True,False,5.0
wabi.tv,5.0,False,news,4469,local,True,True,False,6.0
wabi.tv,5.0,True,news,10,local,True,True,False,6.0
wabi.tv,6.0,False,news,5056,local,True,True,False,7.0
wabi.tv,6.0,True,news,11,local,True,True,False,7.0
wabi.tv,7.0,False,news,2256,local,True,True,False,8.0
wabi.tv,7.0,True,news,6,local,True,True,False,8.0
wabi.tv,8.0,False,news,12,local,True,True,False,9.0
wabi.tv,9.0,False,news,1219,local,True,True,False,10.0
wabi.tv,9.0,True,news,2,local,True,True,False,10.0
wabi.tv,10.0,False,news,111,local,True,True,False,11.0
wach.com,1.0,False,news,3,local,True,True,False,2.0
wach.com,2.0,False,news,2,local,True,True,False,3.0
wach.com,3.0,False,news,5,local,True,True,False,4.0
wach.com,4.0,False,news,429,local,True,True,False,5.0
wach.com,4.0,True,news,1,local,True,True,False,5.0
wach.com,5.0,False,news,129,local,True,True,False,6.0
wach.com,6.0,False,news,306,local,True,True,False,7.0
wach.com,7.0,False,news,222,local,True,True,False,8.0
wach.com,8.0,False,news,84,local,True,True,False,9.0
wach.com,9.0,False,news,21,local,True,True,False,10.0
wach.com,10.0,False,news,3,local,True,True,False,11.0
wach.com,11.0,False,news,1,local,True,True,False,12.0
wach.com,12.0,False,news,71,local,True,True,False,13.0
wach.com,13.0,False,news,10,local,True,True,False,14.0
wacotrib.com,1.0,False,news,3,local,True,True,False,2.0
wacotrib.com,3.0,False,news,116,local,True,True,False,4.0
wacotrib.com,4.0,False,news,442,local,True,True,False,5.0
wacotrib.com,4.0,True,news,1,local,True,True,False,5.0
wacotrib.com,5.0,False,news,19,local,True,True,False,6.0
wacotrib.com,6.0,False,news,141,local,True,True,False,7.0
wacotrib.com,7.0,False,news,336,local,True,True,False,8.0
wacotrib.com,8.0,False,news,141,local,True,True,False,9.0
wacotrib.com,9.0,False,news,16,local,True,True,False,10.0
wacotrib.com,10.0,False,news,1,local,True,True,False,11.0
wacotrib.com,10.0,True,news,1,local,True,True,False,11.0
waer.org,1.0,False,news,6,local,True,True,False,2.0
waer.org,2.0,False,news,673,local,True,True,False,3.0
waer.org,2.0,True,news,1,local,True,True,False,3.0
waer.org,4.0,False,news,9,local,True,True,False,5.0
waer.org,5.0,False,news,361,local,True,True,False,6.0
waer.org,6.0,False,news,152,local,True,True,False,7.0
waer.org,6.0,True,news,1,local,True,True,False,7.0
waer.org,7.0,False,news,355,local,True,True,False,8.0
waer.org,7.0,True,news,1,local,True,True,False,8.0
waer.org,8.0,False,news,98,local,True,True,False,9.0
waer.org,9.0,False,news,520,local,True,True,False,10.0
waer.org,9.0,True,news,1,local,True,True,False,10.0
waer.org,10.0,False,news,44,local,True,True,False,11.0
waer.org,10.0,True,news,1,local,True,True,False,11.0
wafb.com,3.0,False,news,524,local,True,True,False,4.0
wafb.com,4.0,False,news,1652,local,True,True,False,5.0
wafb.com,4.0,True,news,4,local,True,True,False,5.0
wafb.com,5.0,False,news,5936,local,True,True,False,6.0
wafb.com,5.0,True,news,6,local,True,True,False,6.0
wafb.com,6.0,False,news,2009,local,True,True,False,7.0
wafb.com,6.0,True,news,10,local,True,True,False,7.0
wafb.com,7.0,False,news,856,local,True,True,False,8.0
wafb.com,7.0,True,news,3,local,True,True,False,8.0
wafb.com,8.0,False,news,1164,local,True,True,False,9.0
wafb.com,8.0,True,news,2,local,True,True,False,9.0
wafb.com,9.0,False,news,1054,local,True,True,False,10.0
wafb.com,9.0,True,news,2,local,True,True,False,10.0
wafb.com,10.0,False,news,187,local,True,True,False,11.0
wafb.com,10.0,True,news,3,local,True,True,False,11.0
wafb.com,11.0,False,news,64,local,True,True,False,12.0
waff.com,1.0,False,news,108,local,True,True,False,2.0
waff.com,2.0,False,news,32,local,True,True,False,3.0
waff.com,3.0,False,news,3111,local,True,True,False,4.0
waff.com,3.0,True,news,7,local,True,True,False,4.0
waff.com,4.0,False,news,2966,local,True,True,False,5.0
waff.com,4.0,True,news,6,local,True,True,False,5.0
waff.com,5.0,False,news,1777,local,True,True,False,6.0
waff.com,5.0,True,news,1,local,True,True,False,6.0
waff.com,6.0,False,news,15095,local,True,True,False,7.0
waff.com,6.0,True,news,27,local,True,True,False,7.0
waff.com,7.0,False,news,13654,local,True,True,False,8.0
waff.com,7.0,True,news,41,local,True,True,False,8.0
waff.com,8.0,False,news,2981,local,True,True,False,9.0
waff.com,8.0,True,news,9,local,True,True,False,9.0
waff.com,9.0,False,news,134,local,True,True,False,10.0
waff.com,9.0,True,news,2,local,True,True,False,10.0
waff.com,10.0,False,news,42,local,True,True,False,11.0
waff.com,11.0,False,news,8,local,True,True,False,12.0
wagmtv.com,1.0,False,news,23,local,True,True,False,2.0
wagmtv.com,2.0,False,news,28,local,True,True,False,3.0
wagmtv.com,3.0,False,news,352,local,True,True,False,4.0
wagmtv.com,3.0,True,news,1,local,True,True,False,4.0
wagmtv.com,4.0,False,news,504,local,True,True,False,5.0
wagmtv.com,4.0,True,news,1,local,True,True,False,5.0
wagmtv.com,5.0,False,news,2399,local,True,True,False,6.0
wagmtv.com,5.0,True,news,6,local,True,True,False,6.0
wagmtv.com,6.0,False,news,2411,local,True,True,False,7.0
wagmtv.com,6.0,True,news,3,local,True,True,False,7.0
wagmtv.com,7.0,False,news,210,local,True,True,False,8.0
wagmtv.com,7.0,True,news,3,local,True,True,False,8.0
wagmtv.com,8.0,False,news,302,local,True,True,False,9.0
wagmtv.com,9.0,False,news,347,local,True,True,False,10.0
wagmtv.com,9.0,True,news,1,local,True,True,False,10.0
wagmtv.com,10.0,False,news,6,local,True,True,False,11.0
waheagle.com,2.0,False,news,6,local,True,True,False,3.0
waheagle.com,3.0,False,news,443,local,True,True,False,4.0
waheagle.com,3.0,True,news,1,local,True,True,False,4.0
waheagle.com,4.0,False,news,458,local,True,True,False,5.0
waheagle.com,4.0,True,news,1,local,True,True,False,5.0
waheagle.com,5.0,False,news,547,local,True,True,False,6.0
waheagle.com,5.0,True,news,2,local,True,True,False,6.0
waheagle.com,6.0,False,news,734,local,True,True,False,7.0
waheagle.com,6.0,True,news,1,local,True,True,False,7.0
waheagle.com,7.0,False,news,11,local,True,True,False,8.0
waheagle.com,8.0,False,news,264,local,True,True,False,9.0
waheagle.com,9.0,False,news,46,local,True,True,False,10.0
wahoo-ashland-waverly.com,2.0,False,news,5,local,True,True,False,3.0
wahoo-ashland-waverly.com,3.0,False,news,3,local,True,True,False,4.0
wahoo-ashland-waverly.com,4.0,False,news,436,local,True,True,False,5.0
wahoo-ashland-waverly.com,4.0,True,news,1,local,True,True,False,5.0
wahoo-ashland-waverly.com,5.0,False,news,6,local,True,True,False,6.0
wahoo-ashland-waverly.com,6.0,False,news,432,local,True,True,False,7.0
wahoo-ashland-waverly.com,6.0,True,news,1,local,True,True,False,7.0
wahoo-ashland-waverly.com,7.0,False,news,2401,local,True,True,False,8.0
wahoo-ashland-waverly.com,7.0,True,news,6,local,True,True,False,8.0
wahoo-ashland-waverly.com,8.0,False,news,458,local,True,True,False,9.0
wahoo-ashland-waverly.com,9.0,False,news,486,local,True,True,False,10.0
wahoo-ashland-waverly.com,9.0,True,news,1,local,True,True,False,10.0
wahoo-ashland-waverly.com,10.0,False,news,45,local,True,True,False,11.0
wahoo-ashland-waverly.com,10.0,True,news,1,local,True,True,False,11.0
wahoo-ashland-waverly.com,11.0,False,news,95,local,True,True,False,12.0
wahoo-ashland-waverly.com,12.0,False,news,104,local,True,True,False,13.0
wahoo-ashland-waverly.com,12.0,True,news,1,local,True,True,False,13.0
wahoo-ashland-waverly.com,13.0,False,news,11,local,True,True,False,14.0
wahpetondailynews.com,1.0,False,news,1,local,True,True,False,2.0
wahpetondailynews.com,3.0,False,news,18,local,True,True,False,4.0
wahpetondailynews.com,4.0,False,news,58,local,True,True,False,5.0
wahpetondailynews.com,4.0,True,news,1,local,True,True,False,5.0
wahpetondailynews.com,5.0,False,news,865,local,True,True,False,6.0
wahpetondailynews.com,5.0,True,news,1,local,True,True,False,6.0
wahpetondailynews.com,6.0,False,news,1480,local,True,True,False,7.0
