domain,party,cmpt_rank,counts
abc7ny.com,Democrat,9.0,1730
abc7ny.com,Democrat,10.0,1794
abc7ny.com,Democrat,11.0,1136
abc7ny.com,Democrat,12.0,163
abc7ny.com,Republican,1.0,12
abc7ny.com,Republican,2.0,56
abc7ny.com,Republican,3.0,1044
abc7ny.com,Republican,4.0,10540
abc7ny.com,Republican,5.0,8965
abc7ny.com,Republican,6.0,2849
abc7ny.com,Republican,7.0,37
abc7ny.com,Republican,8.0,40
abcactionnews.com,Democrat,1.0,12
abcactionnews.com,Democrat,2.0,1102
abcactionnews.com,Democrat,3.0,3740
abcactionnews.com,Democrat,4.0,1351
abcactionnews.com,Democrat,5.0,1267
abcactionnews.com,Democrat,6.0,1786
abcactionnews.com,Democrat,7.0,959
abcactionnews.com,Democrat,8.0,900
abcactionnews.com,Democrat,9.0,38
abcactionnews.com,Democrat,10.0,514
abcactionnews.com,Democrat,11.0,214
abcactionnews.com,Democrat,12.0,24
abcactionnews.com,Republican,1.0,10
abcactionnews.com,Republican,2.0,11
abcactionnews.com,Republican,3.0,1500
abcactionnews.com,Republican,4.0,1859
abcactionnews.com,Republican,5.0,8062
abcactionnews.com,Republican,6.0,12221
abcactionnews.com,Republican,7.0,9812
abcactionnews.com,Republican,8.0,3454
abcactionnews.com,Republican,9.0,5
abcactionnews.com,Republican,10.0,4
abccolumbia.com,Democrat,1.0,3
abccolumbia.com,Democrat,2.0,5
abccolumbia.com,Democrat,3.0,5
abccolumbia.com,Democrat,4.0,851
abccolumbia.com,Democrat,5.0,6
abccolumbia.com,Democrat,6.0,602
abccolumbia.com,Democrat,7.0,38
abccolumbia.com,Democrat,8.0,1
abccolumbia.com,Democrat,11.0,173
abccolumbia.com,Republican,1.0,3
abccolumbia.com,Republican,2.0,4
abccolumbia.com,Republican,3.0,59
abccolumbia.com,Republican,4.0,2015
abccolumbia.com,Republican,5.0,5003
abccolumbia.com,Republican,6.0,3639
abccolumbia.com,Republican,7.0,1885
abccolumbia.com,Republican,8.0,1008
abccolumbia.com,Republican,9.0,162
abccolumbia.com,Republican,10.0,44
abcnews4.com,Democrat,0.0,905
abcnews4.com,Democrat,1.0,431
abcnews4.com,Democrat,2.0,452
abcnews4.com,Democrat,3.0,1826
abcnews4.com,Democrat,4.0,3508
abcnews4.com,Democrat,5.0,4187
abcnews4.com,Democrat,6.0,11850
abcnews4.com,Democrat,7.0,6412
abcnews4.com,Democrat,8.0,5740
abcnews4.com,Democrat,9.0,844
abcnews4.com,Democrat,10.0,484
abcnews4.com,Democrat,11.0,348
abcnews4.com,Democrat,12.0,1509
abcnews4.com,Democrat,13.0,10
abcnews4.com,Republican,1.0,1
abcnews4.com,Republican,2.0,7
abcnews4.com,Republican,3.0,76
abcnews4.com,Republican,4.0,704
abcnews4.com,Republican,5.0,2821
abcnews4.com,Republican,6.0,805
abcnews4.com,Republican,7.0,2510
abcnews4.com,Republican,8.0,443
abcnews4.com,Republican,9.0,13
abcnewsradioonline.com,Democrat,2.0,1
abcnewsradioonline.com,Democrat,3.0,207
abcnewsradioonline.com,Democrat,4.0,624
abcnewsradioonline.com,Democrat,5.0,925
abcnewsradioonline.com,Democrat,6.0,3176
abcnewsradioonline.com,Democrat,7.0,9895
abcnewsradioonline.com,Democrat,8.0,2052
abcnewsradioonline.com,Democrat,9.0,11
abcstlouis.com,Republican,3.0,1
abcstlouis.com,Republican,4.0,4
aberdeennews.com,Republican,3.0,30
aberdeennews.com,Republican,4.0,18
aberdeennews.com,Republican,5.0,206
aberdeennews.com,Republican,6.0,26
aberdeennews.com,Republican,7.0,18
aberdeennews.com,Republican,8.0,176
aberdeennews.com,Republican,9.0,128
abigailspanberger.com,Democrat,0.0,8009
abigailspanberger.com,Democrat,1.0,33737
abigailspanberger.com,Democrat,2.0,3559
abigailspanberger.com,Democrat,3.0,1464
abovethelaw.com,Independent,2.0,277
abovethelaw.com,Independent,3.0,1043
abovethelaw.com,Independent,4.0,587
abovethelaw.com,Independent,5.0,280
abovethelaw.com,Independent,6.0,1139
abovethelaw.com,Independent,7.0,292
abovethelaw.com,Independent,8.0,833
abovethelaw.com,Republican,1.0,21
abovethelaw.com,Republican,2.0,6
abovethelaw.com,Republican,4.0,62
abqjournal.com,Democrat,0.0,2
abqjournal.com,Democrat,1.0,147
abqjournal.com,Democrat,2.0,384
abqjournal.com,Democrat,3.0,695
abqjournal.com,Democrat,4.0,4015
abqjournal.com,Democrat,5.0,12178
abqjournal.com,Democrat,6.0,17964
abqjournal.com,Democrat,7.0,5528
abqjournal.com,Democrat,8.0,2385
abqjournal.com,Democrat,9.0,843
abqjournal.com,Democrat,10.0,7
abqjournal.com,Democrat,11.0,6
abqjournal.com,Republican,4.0,427
abqjournal.com,Republican,5.0,51
abqjournal.com,Republican,6.0,4
abqjournal.com,Republican,7.0,387
abqjournal.com,Republican,8.0,3
academyhealth.org,Republican,2.0,41
academyhealth.org,Republican,3.0,30
academyhealth.org,Republican,4.0,289
academyhealth.org,Republican,5.0,44
academyhealth.org,Republican,6.0,11
academyhealth.org,Republican,9.0,366
academyhealth.org,Republican,10.0,8125
academyhealth.org,Republican,11.0,462
acadialending.com,Republican,2.0,4
acadialending.com,Republican,3.0,10
acadialending.com,Republican,6.0,8
acainternational.org,Republican,1.0,2419
acainternational.org,Republican,2.0,138
acainternational.org,Republican,3.0,3214
acainternational.org,Republican,4.0,10516
acainternational.org,Republican,5.0,3838
acainternational.org,Republican,6.0,5676
acainternational.org,Republican,7.0,475
acainternational.org,Republican,8.0,4
acceptthisrose.com,Republican,2.0,54
acceptthisrose.com,Republican,3.0,197
acceptthisrose.com,Republican,4.0,129
acceptthisrose.com,Republican,5.0,27
accountingtoday.com,Democrat,1.0,5
accountingtoday.com,Democrat,2.0,5
accountingtoday.com,Democrat,3.0,10
accountingtoday.com,Democrat,4.0,486
accountingtoday.com,Democrat,5.0,342
accountingtoday.com,Democrat,6.0,1943
accountingtoday.com,Democrat,7.0,1980
accountingtoday.com,Democrat,8.0,3475
accountingtoday.com,Democrat,9.0,456
accountingtoday.com,Democrat,10.0,355
accountingtoday.com,Democrat,11.0,65
acrofan.com,Republican,6.0,2
actiac.org,Democrat,4.0,197
actiac.org,Democrat,5.0,710
actiac.org,Democrat,6.0,268
actiac.org,Democrat,7.0,9
actiac.org,Democrat,8.0,758
actiac.org,Democrat,9.0,820
actiac.org,Democrat,10.0,300
actiac.org,Democrat,11.0,908
actiac.org,Democrat,12.0,407
actionnewsjax.com,Democrat,1.0,39
actionnewsjax.com,Democrat,2.0,448
actionnewsjax.com,Democrat,3.0,1608
actionnewsjax.com,Democrat,4.0,3727
actionnewsjax.com,Democrat,5.0,17597
actionnewsjax.com,Democrat,6.0,9718
actionnewsjax.com,Democrat,7.0,4052
actionnewsjax.com,Democrat,8.0,1030
actionnewsjax.com,Democrat,9.0,36
actionnewsjax.com,Republican,1.0,4
actionnewsjax.com,Republican,2.0,39
actionnewsjax.com,Republican,3.0,459
actionnewsjax.com,Republican,4.0,2215
actionnewsjax.com,Republican,5.0,9000
actionnewsjax.com,Republican,6.0,6279
actionnewsjax.com,Republican,7.0,1524
actionnewsjax.com,Republican,8.0,12
actionnewsjax.com,Republican,9.0,15
actionnewsjax.com,Republican,10.0,13
actionnewsnow.com,Democrat,1.0,1
actionnewsnow.com,Democrat,2.0,45
actionnewsnow.com,Republican,1.0,933
actionnewsnow.com,Republican,2.0,18
actionnewsnow.com,Republican,3.0,725
actionnewsnow.com,Republican,4.0,1341
actionnewsnow.com,Republican,5.0,3168
actionnewsnow.com,Republican,6.0,6044
actionnewsnow.com,Republican,7.0,3506
actionnewsnow.com,Republican,8.0,1307
actionnewsnow.com,Republican,9.0,179
actionnewsnow.com,Republican,10.0,47
actionnewsnow.com,Republican,11.0,148
actionnewsnow.com,Republican,12.0,41
adamschiff.com,Democrat,0.0,387
adamschiff.com,Democrat,1.0,584
adamschiff.com,Democrat,2.0,1362
adamschiff.com,Democrat,3.0,7564
adamschiff.com,Democrat,4.0,5447
adamschiff.com,Democrat,5.0,6161
adamschiff.com,Democrat,6.0,8642
adamschiff.com,Democrat,7.0,5824
adamschiff.com,Democrat,8.0,9443
adamschiff.com,Democrat,9.0,4660
adamschiff.com,Democrat,10.0,2689
adamschiff.com,Democrat,11.0,554
adamschiff.com,Democrat,12.0,23
adamsmith.org,Democrat,0.0,530
adamsmith.org,Democrat,1.0,337
adamsmith.org,Democrat,2.0,4652
adamsmith.org,Democrat,3.0,1075
adamsmith.org,Democrat,4.0,6495
adamsmith.org,Democrat,5.0,6908
adamsmith.org,Democrat,6.0,31026
adamsmith.org,Democrat,7.0,21900
adamsmith.org,Democrat,8.0,1770
adamsmith.org,Democrat,9.0,111
adamsmith.org,Democrat,10.0,1
adamsmithworks.org,Democrat,4.0,19
adamsmithworks.org,Democrat,7.0,11
adamsmithworks.org,Democrat,8.0,283
adamsmithworks.org,Democrat,9.0,1
adamsmithworks.org,Democrat,10.0,3
aderholtforcongress.org,Republican,0.0,1
aderholtforcongress.org,Republican,2.0,64
aderholtforcongress.org,Republican,3.0,45
aderholtforcongress.org,Republican,4.0,2252
aderholtforcongress.org,Republican,5.0,634
aderholtforcongress.org,Republican,6.0,416
aderholtforcongress.org,Republican,7.0,48
aderholtforcongress.org,Republican,8.0,2701
aderholtforcongress.org,Republican,9.0,13940
aderholtforcongress.org,Republican,10.0,19616
aderholtforcongress.org,Republican,11.0,4046
aderholtforcongress.org,Republican,12.0,145
aderholtforcongress.org,Republican,13.0,9
adirondackdailyenterprise.com,Republican,1.0,956
adirondackdailyenterprise.com,Republican,2.0,813
adirondackdailyenterprise.com,Republican,3.0,429
adirondackdailyenterprise.com,Republican,4.0,716
adirondackdailyenterprise.com,Republican,5.0,4831
adirondackdailyenterprise.com,Republican,6.0,2350
adirondackdailyenterprise.com,Republican,7.0,1084
adirondackdailyenterprise.com,Republican,8.0,36
adirondackdailyenterprise.com,Republican,9.0,271
adirondackdailyenterprise.com,Republican,11.0,5
adirondackexplorer.org,Democrat,3.0,655
adirondackexplorer.org,Democrat,4.0,908
adirondackexplorer.org,Democrat,5.0,1557
adirondackexplorer.org,Democrat,6.0,96
adirondackexplorer.org,Democrat,7.0,4
adn.com,Democrat,1.0,6
adn.com,Democrat,2.0,7
adn.com,Democrat,3.0,8
adn.com,Democrat,4.0,715
adn.com,Democrat,5.0,910
adn.com,Democrat,6.0,2949
adn.com,Democrat,7.0,93
adn.com,Democrat,8.0,368
adn.com,Democrat,9.0,50
adn.com,Democrat,10.0,6
adn.com,Republican,0.0,3086
adn.com,Republican,1.0,2014
adn.com,Republican,2.0,5701
adn.com,Republican,3.0,4214
adn.com,Republican,4.0,2437
adn.com,Republican,5.0,3671
adn.com,Republican,6.0,3704
adn.com,Republican,7.0,3592
adn.com,Republican,8.0,4605
adn.com,Republican,9.0,5955
adn.com,Republican,10.0,4190
adn.com,Republican,11.0,45
adn.com,Republican,12.0,1
adparchitects.com,Democrat,10.0,2
adparchitects.com,Democrat,11.0,5
adrianoespaillat.com,Democrat,2.0,786
adrianoespaillat.com,Democrat,3.0,455
adrianoespaillat.com,Democrat,4.0,2201
adrianoespaillat.com,Democrat,5.0,2355
adrianoespaillat.com,Democrat,6.0,739
adrianoespaillat.com,Democrat,7.0,1249
adrianoespaillat.com,Democrat,8.0,4931
adrianoespaillat.com,Democrat,9.0,16818
adrianoespaillat.com,Democrat,10.0,14521
adrianoespaillat.com,Democrat,11.0,3363
adrianoespaillat.com,Democrat,12.0,114
advantagenews.com,Republican,1.0,56
advantagenews.com,Republican,2.0,49
advantagenews.com,Republican,3.0,7
advantagenews.com,Republican,4.0,5292
advantagenews.com,Republican,5.0,3994
advantagenews.com,Republican,6.0,1664
advantagenews.com,Republican,7.0,508
advantagenews.com,Republican,8.0,63
advantagenews.com,Republican,9.0,1
advantagenews.com,Republican,10.0,33
advertisernewssouth.com,Democrat,2.0,2
advertisernewssouth.com,Democrat,3.0,352
advertisernewssouth.com,Democrat,4.0,228
advertisernewssouth.com,Democrat,5.0,861
advertisernewssouth.com,Democrat,6.0,293
advertisernewssouth.com,Democrat,7.0,289
advocate.com,Democrat,1.0,28
advocate.com,Democrat,2.0,3
advocate.com,Democrat,3.0,282
advocate.com,Democrat,4.0,403
advocate.com,Democrat,5.0,242
advocate.com,Democrat,6.0,47
advocate.com,Republican,1.0,397
advocateanddemocrat.com,Republican,2.0,5
advocateanddemocrat.com,Republican,3.0,143
advocateanddemocrat.com,Republican,4.0,225
advocateanddemocrat.com,Republican,5.0,3809
advocateanddemocrat.com,Republican,6.0,653
advocateanddemocrat.com,Republican,7.0,32
af.mil,Democrat,3.0,12
af.mil,Democrat,5.0,24
aflcio.org,Democrat,3.0,1
aflcio.org,Democrat,4.0,1
aflcio.org,Democrat,10.0,5
aflcio.org,Republican,0.0,6
aflcio.org,Republican,5.0,2
aflcio.org,Republican,6.0,1
aflcio.org,Republican,7.0,3
aflcio.org,Republican,8.0,11
aflcio.org,Republican,9.0,54
aflcio.org,Republican,10.0,60
aflcio.org,Republican,11.0,44
aflcio.org,Republican,12.0,12
afro.com,Democrat,1.0,14
afro.com,Democrat,4.0,392
agnetwest.com,Democrat,3.0,131
agnetwest.com,Democrat,4.0,4
agnetwest.com,Democrat,5.0,273
agnetwest.com,Democrat,6.0,3
agnetwest.com,Democrat,7.0,818
agnetwest.com,Democrat,8.0,53
agnetwest.com,Democrat,9.0,1
agnetwest.com,Republican,1.0,1405
agnetwest.com,Republican,2.0,59
agnetwest.com,Republican,3.0,3
agnetwest.com,Republican,4.0,3297
agnetwest.com,Republican,5.0,155
agnetwest.com,Republican,6.0,5
agri-pulse.com,Democrat,1.0,902
agri-pulse.com,Democrat,2.0,1234
agri-pulse.com,Democrat,3.0,2106
agri-pulse.com,Democrat,4.0,4827
agri-pulse.com,Democrat,5.0,7845
agri-pulse.com,Democrat,6.0,7214
agri-pulse.com,Democrat,7.0,13776
agri-pulse.com,Democrat,8.0,2153
agri-pulse.com,Democrat,9.0,715
agri-pulse.com,Democrat,10.0,327
agri-pulse.com,Democrat,11.0,43
agri-pulse.com,Democrat,12.0,7
agri-pulse.com,Republican,1.0,13
agri-pulse.com,Republican,2.0,124
agri-pulse.com,Republican,3.0,964
agri-pulse.com,Republican,4.0,2288
agri-pulse.com,Republican,5.0,10392
agri-pulse.com,Republican,6.0,8930
agri-pulse.com,Republican,7.0,2606
agri-pulse.com,Republican,8.0,395
agri-pulse.com,Republican,9.0,37
agri-pulse.com,Republican,10.0,309
agri-pulse.com,Republican,11.0,73
agriculture.com,Democrat,0.0,2
agriculture.com,Democrat,1.0,869
agriculture.com,Democrat,2.0,446
agriculture.com,Democrat,3.0,127
agriculture.com,Democrat,4.0,95
agriculture.com,Democrat,5.0,2005
agriculture.com,Democrat,6.0,1011
agriculture.com,Democrat,7.0,843
agriculture.com,Democrat,8.0,1264
agriculture.com,Democrat,9.0,169
agriculture.com,Democrat,10.0,9
agrinews-pubs.com,Republican,1.0,4
agrinews-pubs.com,Republican,2.0,3
agrinews-pubs.com,Republican,3.0,19
agrinews-pubs.com,Republican,4.0,954
agrinews-pubs.com,Republican,5.0,3843
agrinews-pubs.com,Republican,6.0,604
agrinews-pubs.com,Republican,7.0,628
agrinews-pubs.com,Republican,8.0,363
agweek.com,Democrat,1.0,2
agweek.com,Democrat,2.0,3
agweek.com,Democrat,3.0,444
agweek.com,Democrat,4.0,7
agweek.com,Democrat,5.0,1675
agweek.com,Democrat,6.0,459
agweek.com,Democrat,7.0,40
agweek.com,Democrat,8.0,823
agweek.com,Democrat,9.0,3
agweek.com,Republican,6.0,1
aikenstandard.com,Republican,1.0,66
aikenstandard.com,Republican,2.0,6
aikenstandard.com,Republican,3.0,19
aikenstandard.com,Republican,4.0,4628
aikenstandard.com,Republican,5.0,533
aikenstandard.com,Republican,6.0,32
aikenstandard.com,Republican,7.0,30
aikenstandard.com,Republican,8.0,3
ainonline.com,Democrat,1.0,221
ainonline.com,Democrat,2.0,396
ainonline.com,Democrat,3.0,1291
ainonline.com,Democrat,4.0,2064
ainonline.com,Democrat,5.0,1757
ainonline.com,Democrat,6.0,1655
ainonline.com,Democrat,7.0,1869
ainonline.com,Democrat,8.0,233
ainonline.com,Democrat,9.0,40
aip.org,Democrat,3.0,64
aip.org,Democrat,4.0,94
aip.org,Democrat,5.0,338
aip.org,Democrat,6.0,401
aip.org,Democrat,7.0,710
aip.org,Democrat,8.0,79
airforcemag.com,Republican,1.0,157
airforcemag.com,Republican,2.0,70
airforcemag.com,Republican,3.0,26
airforcemag.com,Republican,4.0,8908
airforcemag.com,Republican,5.0,3411
airforcemag.com,Republican,6.0,4467
airforcemag.com,Republican,7.0,1394
airforcemag.com,Republican,8.0,74
airforcetimes.com,Democrat,1.0,3
airforcetimes.com,Democrat,2.0,30
airforcetimes.com,Democrat,3.0,88
airforcetimes.com,Democrat,4.0,456
airforcetimes.com,Democrat,5.0,2275
airforcetimes.com,Democrat,6.0,2788
airforcetimes.com,Democrat,7.0,151
airforcetimes.com,Republican,1.0,77
airforcetimes.com,Republican,2.0,90
airforcetimes.com,Republican,3.0,85
airforcetimes.com,Republican,4.0,4
airforcetimes.com,Republican,5.0,360
airforcetimes.com,Republican,6.0,577
airforcetimes.com,Republican,7.0,11
airlinegeeks.com,Democrat,2.0,3
airlinegeeks.com,Democrat,3.0,10
airlinegeeks.com,Democrat,4.0,303
airlinegeeks.com,Democrat,5.0,87
airlinegeeks.com,Democrat,6.0,393
airlinegeeks.com,Democrat,7.0,447
ajc.com,Democrat,1.0,164
ajc.com,Democrat,2.0,380
ajc.com,Democrat,3.0,693
ajc.com,Democrat,4.0,4048
ajc.com,Democrat,5.0,6863
ajc.com,Democrat,6.0,15876
ajc.com,Democrat,7.0,14443
ajc.com,Democrat,8.0,5146
ajc.com,Democrat,9.0,4046
ajc.com,Democrat,10.0,150
ajc.com,Democrat,11.0,11
ajc.com,Democrat,12.0,10
ajc.com,Democrat,13.0,1
ajc.com,Republican,0.0,419
ajc.com,Republican,1.0,4174
ajc.com,Republican,2.0,5327
ajc.com,Republican,3.0,5634
ajc.com,Republican,4.0,16469
ajc.com,Republican,5.0,18455
ajc.com,Republican,6.0,16697
ajc.com,Republican,7.0,12372
ajc.com,Republican,8.0,12226
ajc.com,Republican,9.0,11824
ajc.com,Republican,10.0,3467
ajc.com,Republican,11.0,935
ajc.com,Republican,12.0,776
ajot.com,Republican,1.0,71
ajot.com,Republican,2.0,110
ajot.com,Republican,3.0,1361
ajot.com,Republican,4.0,107
ajot.com,Republican,5.0,4198
ajot.com,Republican,6.0,3502
ajot.com,Republican,7.0,2711
ajot.com,Republican,8.0,204
akronnewsreporter.com,Republican,2.0,6
akronnewsreporter.com,Republican,3.0,2
akronnewsreporter.com,Republican,4.0,16
akronnewsreporter.com,Republican,5.0,674
akronnewsreporter.com,Republican,6.0,1455
akronnewsreporter.com,Republican,7.0,2058
akronnewsreporter.com,Republican,8.0,457
akronnewsreporter.com,Republican,9.0,836
akronnewsreporter.com,Republican,10.0,2
al-monitor.com,Democrat,1.0,83
al-monitor.com,Democrat,2.0,841
al-monitor.com,Democrat,3.0,1291
al-monitor.com,Democrat,4.0,1634
al-monitor.com,Democrat,5.0,2007
al-monitor.com,Democrat,6.0,1766
al-monitor.com,Democrat,7.0,1747
al-monitor.com,Democrat,8.0,1283
al-monitor.com,Democrat,9.0,515
al-monitor.com,Democrat,10.0,55
al.com,Democrat,1.0,436
al.com,Democrat,5.0,23
al.com,Democrat,6.0,744
al.com,Democrat,7.0,1092
al.com,Democrat,8.0,301
al.com,Democrat,9.0,19
al.com,Republican,0.0,7836
al.com,Republican,1.0,1470
al.com,Republican,2.0,915
al.com,Republican,3.0,975
al.com,Republican,4.0,7155
al.com,Republican,5.0,7743
al.com,Republican,6.0,16604
al.com,Republican,7.0,7487
al.com,Republican,8.0,6049
al.com,Republican,9.0,1615
al.com,Republican,10.0,121
al.com,Republican,11.0,557
al.com,Republican,12.0,31
alabamanews.net,Democrat,5.0,214
alabamanews.net,Democrat,6.0,400
alabamanews.net,Democrat,7.0,924
alabamanews.net,Democrat,8.0,137
alabamanews.net,Democrat,10.0,46
alabamanews.net,Democrat,11.0,363
alabamanews.net,Democrat,12.0,29
alabamanews.net,Republican,1.0,418
alaina2020.com,Republican,2.0,15
alaina2020.com,Republican,3.0,11
alaina2020.com,Republican,4.0,1015
alaina2020.com,Republican,5.0,3
alaina2020.com,Republican,6.0,79
alaina2020.com,Republican,8.0,766
alaina2020.com,Republican,9.0,2690
alaina2020.com,Republican,10.0,3491
alaina2020.com,Republican,11.0,1218
alaina2020.com,Republican,12.0,126
alamogordonews.com,Democrat,4.0,1
alamogordonews.com,Democrat,5.0,9
alamogordonews.com,Democrat,6.0,137
alamogordonews.com,Democrat,7.0,289
alanlowenthal.com,Democrat,2.0,222
alanlowenthal.com,Democrat,3.0,527
alanlowenthal.com,Democrat,4.0,2283
alanlowenthal.com,Democrat,5.0,2964
alanlowenthal.com,Democrat,6.0,735
alanlowenthal.com,Democrat,7.0,1316
alanlowenthal.com,Democrat,8.0,914
alanlowenthal.com,Democrat,9.0,2863
alanlowenthal.com,Democrat,10.0,258
alaska-native-news.com,Republican,2.0,6
alaska-native-news.com,Republican,3.0,31
alaska-native-news.com,Republican,9.0,1
alaska-native-news.com,Republican,10.0,3
alaskansfordonyoung.com,Republican,0.0,58
alaskansfordonyoung.com,Republican,1.0,76
alaskansfordonyoung.com,Republican,2.0,6167
alaskansfordonyoung.com,Republican,3.0,2607
alaskansfordonyoung.com,Republican,4.0,8936
alaskansfordonyoung.com,Republican,5.0,9422
alaskansfordonyoung.com,Republican,6.0,6721
alaskansfordonyoung.com,Republican,7.0,5821
alaskansfordonyoung.com,Republican,8.0,4175
alaskansfordonyoung.com,Republican,9.0,2042
alaskansfordonyoung.com,Republican,10.0,929
alaskansfordonyoung.com,Republican,11.0,11
alaskapublic.org,Republican,0.0,1369
alaskapublic.org,Republican,1.0,605
alaskapublic.org,Republican,2.0,883
alaskapublic.org,Republican,3.0,758
alaskapublic.org,Republican,4.0,123
alaskapublic.org,Republican,5.0,574
alaskapublic.org,Republican,6.0,1126
alaskapublic.org,Republican,7.0,1459
alaskapublic.org,Republican,8.0,587
alaskapublic.org,Republican,9.0,1419
alaskapublic.org,Republican,10.0,672
alaskapublic.org,Republican,11.0,5
alaskasnewssource.com,Republican,7.0,1
albanyherald.com,Democrat,1.0,165
albanyherald.com,Democrat,2.0,315
albanyherald.com,Democrat,3.0,631
albanyherald.com,Democrat,4.0,6634
albanyherald.com,Democrat,5.0,6923
albanyherald.com,Democrat,6.0,6346
albanyherald.com,Democrat,7.0,3229
albanyherald.com,Democrat,8.0,737
albanyherald.com,Democrat,9.0,704
albanyherald.com,Democrat,10.0,11
albanyherald.com,Republican,1.0,3
albanyherald.com,Republican,3.0,6
albanyherald.com,Republican,4.0,646
albanyherald.com,Republican,5.0,717
albanyherald.com,Republican,6.0,2485
albanyherald.com,Republican,7.0,1288
albanyherald.com,Republican,8.0,249
albanyherald.com,Republican,9.0,12
albertleatribune.com,Republican,1.0,24
albertleatribune.com,Republican,2.0,1
albertleatribune.com,Republican,3.0,10
albertleatribune.com,Republican,4.0,1367
albertleatribune.com,Republican,5.0,2
albertleatribune.com,Republican,6.0,7
albertleatribune.com,Republican,7.0,496
albertleatribune.com,Republican,8.0,10
albertleatribune.com,Republican,10.0,402
albertleatribune.com,Republican,11.0,659
albertleatribune.com,Republican,12.0,2
albiosiresnj.com,Democrat,3.0,110
albiosiresnj.com,Democrat,4.0,1097
albiosiresnj.com,Democrat,5.0,795
albiosiresnj.com,Democrat,6.0,496
