crawl_id,qry1,qry2,loc_id,q1_length,q2_length,j_similarity
20201229,Tony Cárdenas,Tom Reed,VA-1,11,16,0.25
20201018,Tony Cárdenas,Tom Reed,NM-1,12,14,0.2631578947368421
20201223,Tony Cárdenas,Tom Reed,MA-5,0,13,0.0
20200909,Tony Cárdenas,Tom Reed,IL-16,13,6,0.4166666666666667
20201031,Tony Cárdenas,Tom Reed,CT-1,13,16,0.35
20200911,Tony Cárdenas,Tom Reed,FL-27,13,13,0.4117647058823529
20201218,Tony Cárdenas,Tom Reed,UT-2,12,0,0.0
20201213,Tony Cárdenas,Tom Reed,CA-7,12,14,0.25
20201216,Tony Cárdenas,Tom Reed,NY-2,12,14,0.3157894736842105
20201204,Jody Hice,Bill Pascrell,NY-17,12,15,0.29411764705882354
20201007,Jody Hice,Bill Pascrell,AZ-9,13,13,0.4
20201009,Jody Hice,Bill Pascrell,WI-2,13,12,0.42857142857142855
20201104,Jody Hice,Bill Pascrell,TX-15,12,13,0.375
20201114,Jody Hice,Bill Pascrell,GA-1,12,13,0.29411764705882354
20200907,Jody Hice,Bill Pascrell,KY-6,13,13,0.375
20201229,Jody Hice,Bill Pascrell,WV-1,0,16,0.0
20200902,Jody Hice,Bill Pascrell,MA-6,7,12,0.35714285714285715
20201223,Jody Hice,Bill Pascrell,MS-1,15,15,0.3333333333333333
20201022,Jody Hice,Bill Pascrell,IN-1,12,13,0.29411764705882354
20201030,Abby Finkenauer,Rob Wittman,MT-AT LARGE,13,12,0.29411764705882354
20201205,Abby Finkenauer,Rob Wittman,CA-50,14,10,0.2
20201225,Abby Finkenauer,Rob Wittman,CT-1,12,15,0.2222222222222222
20201106,Abby Finkenauer,Rob Wittman,DC-AT LARGE,16,16,0.2631578947368421
20201208,Abby Finkenauer,Rob Wittman,LA-2,11,12,0.23529411764705882
20200912,Abby Finkenauer,Rob Wittman,TX-27,13,13,0.35294117647058826
20201024,Abby Finkenauer,Rob Wittman,FL-7,15,12,0.2777777777777778
20201129,Abby Finkenauer,Rob Wittman,WV-1,13,12,0.21052631578947367
20201011,Abby Finkenauer,Rob Wittman,MA-8,15,12,0.2
20201031,Abby Finkenauer,Rob Wittman,TX-31,13,12,0.35294117647058826
