domain,party,serp_rank,counts
abc11.com,Democrat,10.0,852
abc11.com,Democrat,11.0,4
abc11.com,Democrat,12.0,5
abc11.com,Democrat,13.0,296
abc11.com,Democrat,14.0,10
abc11.com,Democrat,15.0,2
abc11.com,Democrat,16.0,116
abc11.com,Democrat,17.0,1
abc11.com,Democrat,18.0,13
abc11.com,Democrat,22.0,1
abc11.com,Democrat,23.0,422
abc11.com,Democrat,24.0,1
abc11.com,Democrat,26.0,6
abc11.com,Republican,0.0,1
abc11.com,Republican,1.0,34
abc11.com,Republican,2.0,1665
abc11.com,Republican,3.0,26
abc11.com,Republican,4.0,12
abc11.com,Republican,5.0,359
abc11.com,Republican,6.0,2288
abc11.com,Republican,7.0,1825
abc11.com,Republican,8.0,882
abc11.com,Republican,9.0,28
abc11.com,Republican,10.0,442
abc11.com,Republican,11.0,875
abc11.com,Republican,12.0,865
abc11.com,Republican,13.0,351
abc11.com,Republican,14.0,124
abc11.com,Republican,15.0,37
abc11.com,Republican,16.0,16
abc11.com,Republican,18.0,389
abc11.com,Republican,20.0,1
abc11.com,Republican,21.0,45
abc11.com,Republican,23.0,294
abc11.com,Republican,24.0,10
abc11.com,Republican,25.0,100
abc11.com,Republican,26.0,33
abc12.com,Democrat,8.0,2638
abc12.com,Democrat,9.0,1307
abc12.com,Democrat,10.0,3526
abc12.com,Democrat,11.0,2204
abc12.com,Democrat,12.0,272
abc12.com,Democrat,13.0,1294
abc12.com,Democrat,14.0,2
abc12.com,Democrat,15.0,108
abc12.com,Democrat,16.0,1
abc12.com,Democrat,18.0,1
abc12.com,Republican,1.0,477
abc12.com,Republican,2.0,3575
abc12.com,Republican,3.0,4803
abc12.com,Republican,4.0,2565
abc12.com,Republican,5.0,2468
abc12.com,Republican,6.0,1303
abc12.com,Republican,7.0,1676
abc12.com,Republican,8.0,558
abc12.com,Republican,9.0,444
abc12.com,Republican,10.0,298
abc12.com,Republican,11.0,445
abc12.com,Republican,12.0,909
abc12.com,Republican,13.0,1
abc13.com,Democrat,3.0,786
abc13.com,Democrat,4.0,1237
abc13.com,Democrat,5.0,921
abc13.com,Democrat,6.0,18
abc13.com,Democrat,7.0,58
abc13.com,Democrat,8.0,3816
abc13.com,Democrat,9.0,5875
abc13.com,Democrat,10.0,10902
abc13.com,Democrat,11.0,2531
abc13.com,Democrat,12.0,5484
abc13.com,Democrat,13.0,1327
abc13.com,Democrat,14.0,52
abc13.com,Democrat,15.0,493
abc13.com,Democrat,16.0,310
abc13.com,Democrat,17.0,39
abc13.com,Democrat,18.0,1
abc13.com,Democrat,19.0,5
abc13.com,Democrat,20.0,1
abc13.com,Democrat,21.0,6
abc13.com,Democrat,22.0,23
abc13.com,Democrat,23.0,337
abc13.com,Democrat,25.0,2
abc13.com,Republican,6.0,865
abc13.com,Republican,7.0,3624
abc13.com,Republican,8.0,2639
abc13.com,Republican,9.0,79
abc13.com,Republican,10.0,141
abc13.com,Republican,11.0,5
abc13.com,Republican,12.0,59
abc13.com,Republican,13.0,17
abc13.com,Republican,14.0,417
abc13.com,Republican,15.0,392
abc13.com,Republican,16.0,1
abc13.com,Republican,17.0,2
abc13.com,Republican,24.0,1
abc13.com,Republican,25.0,2
abc15.com,Democrat,2.0,435
abc15.com,Democrat,3.0,930
abc15.com,Democrat,4.0,559
abc15.com,Democrat,5.0,1196
abc15.com,Democrat,6.0,4162
abc15.com,Democrat,7.0,2088
abc15.com,Democrat,8.0,1544
abc15.com,Democrat,9.0,2723
abc15.com,Democrat,10.0,4276
abc15.com,Democrat,11.0,1674
abc15.com,Democrat,12.0,2334
abc15.com,Democrat,13.0,1251
abc15.com,Democrat,14.0,39
abc15.com,Democrat,15.0,8
abc15.com,Democrat,16.0,3
abc15.com,Democrat,17.0,722
abc15.com,Democrat,18.0,2
abc15.com,Democrat,19.0,1
abc15.com,Democrat,20.0,1
abc15.com,Republican,1.0,441
abc15.com,Republican,2.0,964
abc15.com,Republican,3.0,1525
abc15.com,Republican,5.0,15
abc15.com,Republican,8.0,5
abc15.com,Republican,9.0,383
abc15.com,Republican,10.0,4
abc15.com,Republican,12.0,355
abc15.com,Republican,13.0,426
abc15.com,Republican,15.0,8
abc15.com,Republican,16.0,628
abc15.com,Republican,17.0,435
abc15.com,Republican,18.0,395
abc15.com,Republican,19.0,2
abc15.com,Republican,22.0,31
abc17news.com,Democrat,2.0,23
abc17news.com,Democrat,3.0,1082
abc17news.com,Democrat,4.0,2986
abc17news.com,Democrat,5.0,3724
abc17news.com,Democrat,6.0,1820
abc17news.com,Democrat,7.0,5276
abc17news.com,Democrat,8.0,15102
abc17news.com,Democrat,9.0,16584
abc17news.com,Democrat,10.0,19561
abc17news.com,Democrat,11.0,15791
abc17news.com,Democrat,12.0,11273
abc17news.com,Democrat,13.0,4997
abc17news.com,Democrat,14.0,4538
abc17news.com,Democrat,15.0,1859
abc17news.com,Democrat,16.0,794
abc17news.com,Democrat,17.0,1124
abc17news.com,Democrat,18.0,615
abc17news.com,Democrat,19.0,9
abc17news.com,Democrat,21.0,8
abc17news.com,Democrat,22.0,12
abc17news.com,Democrat,23.0,436
abc17news.com,Democrat,24.0,2
abc17news.com,Democrat,25.0,1
abc17news.com,Democrat,26.0,17
abc17news.com,Democrat,27.0,275
abc17news.com,Democrat,28.0,185
abc17news.com,Democrat,29.0,352
abc17news.com,Democrat,30.0,1430
abc17news.com,Democrat,31.0,27
abc17news.com,Democrat,32.0,5
abc17news.com,Democrat,33.0,13
abc17news.com,Republican,3.0,17
abc17news.com,Republican,4.0,1643
abc17news.com,Republican,5.0,1457
abc17news.com,Republican,6.0,1891
abc17news.com,Republican,7.0,1196
abc17news.com,Republican,8.0,6311
abc17news.com,Republican,9.0,7800
abc17news.com,Republican,10.0,4728
abc17news.com,Republican,11.0,9435
abc17news.com,Republican,12.0,6501
abc17news.com,Republican,13.0,2212
abc17news.com,Republican,14.0,2040
abc17news.com,Republican,15.0,1005
abc17news.com,Republican,16.0,124
abc17news.com,Republican,17.0,67
abc17news.com,Republican,18.0,48
abc17news.com,Republican,19.0,13
abc17news.com,Republican,20.0,4
abc17news.com,Republican,21.0,59
abc17news.com,Republican,22.0,1258
abc17news.com,Republican,23.0,417
abc17news.com,Republican,24.0,1081
abc17news.com,Republican,25.0,37
abc17news.com,Republican,26.0,2
abc17news.com,Republican,27.0,18
abc17news.com,Republican,28.0,104
abc17news.com,Republican,29.0,30
abc17news.com,Republican,30.0,4
abc23.com,Republican,3.0,314
abc23.com,Republican,4.0,76
abc23.com,Republican,5.0,6
abc23.com,Republican,6.0,450
abc23.com,Republican,7.0,616
abc23.com,Republican,8.0,263
abc23.com,Republican,9.0,1163
abc23.com,Republican,10.0,1839
abc23.com,Republican,11.0,104
abc23.com,Republican,12.0,109
abc23.com,Republican,13.0,234
abc23.com,Republican,14.0,14
abc23.com,Republican,20.0,2
abc23.com,Republican,21.0,41
abc27.com,Democrat,4.0,1046
abc27.com,Democrat,5.0,3302
abc27.com,Democrat,6.0,3690
abc27.com,Democrat,7.0,3280
abc27.com,Democrat,8.0,2147
abc27.com,Democrat,9.0,5173
abc27.com,Democrat,10.0,7046
abc27.com,Democrat,11.0,2511
abc27.com,Democrat,12.0,2575
abc27.com,Democrat,13.0,1369
abc27.com,Democrat,14.0,844
abc27.com,Democrat,15.0,662
abc27.com,Democrat,16.0,123
abc27.com,Democrat,17.0,46
abc27.com,Democrat,18.0,54
abc27.com,Democrat,19.0,3
abc27.com,Democrat,21.0,1
abc27.com,Republican,2.0,21
abc27.com,Republican,3.0,384
abc27.com,Republican,4.0,1043
abc27.com,Republican,5.0,1444
abc27.com,Republican,6.0,1260
abc27.com,Republican,7.0,1851
abc27.com,Republican,8.0,5218
abc27.com,Republican,9.0,7876
abc27.com,Republican,10.0,2333
abc27.com,Republican,11.0,2626
abc27.com,Republican,12.0,1486
abc27.com,Republican,13.0,721
abc27.com,Republican,14.0,827
abc27.com,Republican,15.0,83
abc27.com,Republican,16.0,63
abc27.com,Republican,17.0,126
abc27.com,Republican,18.0,43
abc27.com,Republican,19.0,2
abc27.com,Republican,21.0,7
abc27.com,Republican,22.0,3
abc27.com,Republican,23.0,1
abc27.com,Republican,24.0,3
abc27.com,Republican,25.0,104
abc27.com,Republican,26.0,91
abc27.com,Republican,27.0,90
abc27.com,Republican,28.0,66
abc27.com,Republican,29.0,12
abc27.com,Republican,30.0,19
abc27.com,Republican,31.0,7
abc30.com,Democrat,1.0,1
abc30.com,Democrat,2.0,292
abc30.com,Democrat,3.0,1145
abc30.com,Democrat,4.0,1767
abc30.com,Democrat,5.0,2198
abc30.com,Democrat,6.0,2333
abc30.com,Democrat,7.0,1976
abc30.com,Democrat,8.0,4112
abc30.com,Democrat,9.0,3906
abc30.com,Democrat,10.0,5039
abc30.com,Democrat,11.0,7518
abc30.com,Democrat,12.0,4003
abc30.com,Democrat,13.0,2886
abc30.com,Democrat,14.0,5680
abc30.com,Democrat,15.0,3239
abc30.com,Democrat,16.0,2092
abc30.com,Democrat,17.0,729
abc30.com,Democrat,18.0,147
abc30.com,Democrat,19.0,49
abc30.com,Democrat,20.0,9
abc30.com,Democrat,21.0,75
abc30.com,Democrat,22.0,10
abc30.com,Democrat,23.0,2
abc30.com,Democrat,24.0,463
abc30.com,Democrat,25.0,309
abc30.com,Democrat,26.0,78
abc30.com,Democrat,27.0,2046
abc30.com,Democrat,28.0,852
abc30.com,Democrat,29.0,526
abc30.com,Democrat,30.0,102
abc30.com,Democrat,31.0,15
abc30.com,Democrat,32.0,1
abc30.com,Republican,2.0,420
abc30.com,Republican,3.0,393
abc30.com,Republican,4.0,891
abc30.com,Republican,5.0,655
abc30.com,Republican,6.0,1102
abc30.com,Republican,7.0,743
abc30.com,Republican,8.0,3264
abc30.com,Republican,9.0,2989
abc30.com,Republican,10.0,4516
abc30.com,Republican,11.0,3431
abc30.com,Republican,12.0,4503
abc30.com,Republican,13.0,3098
abc30.com,Republican,14.0,2827
abc30.com,Republican,15.0,1036
abc30.com,Republican,16.0,952
abc30.com,Republican,17.0,888
abc30.com,Republican,18.0,1
abc30.com,Republican,30.0,1
abc3340.com,Democrat,8.0,2
abc3340.com,Democrat,9.0,1
abc3340.com,Democrat,10.0,1799
abc3340.com,Democrat,11.0,1030
abc3340.com,Democrat,12.0,1086
abc3340.com,Democrat,13.0,90
abc3340.com,Democrat,14.0,46
abc3340.com,Democrat,15.0,43
abc3340.com,Democrat,16.0,390
abc3340.com,Democrat,17.0,742
abc3340.com,Democrat,23.0,1
abc3340.com,Republican,3.0,2202
abc3340.com,Republican,4.0,1183
abc3340.com,Republican,5.0,863
abc3340.com,Republican,6.0,874
abc3340.com,Republican,7.0,2876
abc3340.com,Republican,8.0,10385
abc3340.com,Republican,9.0,4758
abc3340.com,Republican,10.0,1347
abc3340.com,Republican,11.0,2076
abc3340.com,Republican,12.0,941
abc3340.com,Republican,13.0,1252
abc3340.com,Republican,14.0,743
abc3340.com,Republican,15.0,192
abc3340.com,Republican,16.0,385
abc3340.com,Republican,17.0,133
abc3340.com,Republican,18.0,19
abc3340.com,Republican,19.0,73
abc3340.com,Republican,20.0,13
abc3340.com,Republican,21.0,5
abc3340.com,Republican,22.0,9
abc3340.com,Republican,23.0,4
abc4.com,Democrat,2.0,3
abc4.com,Democrat,3.0,154
abc4.com,Democrat,4.0,402
abc4.com,Democrat,5.0,1962
abc4.com,Democrat,6.0,2432
abc4.com,Democrat,7.0,1648
abc4.com,Democrat,8.0,2009
abc4.com,Democrat,9.0,1084
abc4.com,Democrat,10.0,1325
abc4.com,Democrat,11.0,1135
abc4.com,Democrat,12.0,102
abc4.com,Democrat,13.0,137
abc4.com,Democrat,14.0,54
abc4.com,Democrat,15.0,29
abc4.com,Democrat,16.0,398
abc4.com,Democrat,17.0,363
abc4.com,Democrat,18.0,19
abc4.com,Democrat,19.0,8
abc4.com,Republican,5.0,13
abc4.com,Republican,6.0,387
abc4.com,Republican,7.0,12
abc4.com,Republican,8.0,1153
abc4.com,Republican,9.0,21
abc4.com,Republican,10.0,434
abc4.com,Republican,11.0,43
abc4.com,Republican,12.0,309
abc4.com,Republican,14.0,86
abc4.com,Republican,15.0,68
abc4.com,Republican,16.0,1
abc4.com,Republican,20.0,1
abc57.com,Republican,2.0,652
abc57.com,Republican,3.0,133
abc57.com,Republican,4.0,429
abc57.com,Republican,5.0,25
abc57.com,Republican,6.0,35
abc57.com,Republican,7.0,378
abc57.com,Republican,8.0,2404
abc57.com,Republican,9.0,1939
abc57.com,Republican,10.0,2888
abc57.com,Republican,11.0,2259
abc57.com,Republican,12.0,2670
abc57.com,Republican,13.0,1736
abc57.com,Republican,14.0,839
abc57.com,Republican,15.0,103
abc57.com,Republican,16.0,50
abc57.com,Republican,17.0,16
abc57.com,Republican,18.0,6
abc6.com,Democrat,4.0,1121
abc6.com,Democrat,5.0,1193
abc6.com,Democrat,6.0,1550
abc6.com,Democrat,7.0,774
abc6.com,Democrat,8.0,1555
abc6.com,Democrat,9.0,3747
abc6.com,Democrat,10.0,6315
abc6.com,Democrat,11.0,1593
abc6.com,Democrat,12.0,670
abc6.com,Democrat,13.0,122
abc6.com,Democrat,14.0,10
abc6.com,Democrat,20.0,3
abc6.com,Democrat,21.0,1
abc6.com,Democrat,22.0,1
abc6onyourside.com,Democrat,1.0,174
abc6onyourside.com,Democrat,4.0,60
abc6onyourside.com,Democrat,5.0,1520
abc6onyourside.com,Democrat,6.0,329
abc6onyourside.com,Democrat,7.0,21
abc6onyourside.com,Democrat,8.0,4480
abc6onyourside.com,Democrat,9.0,9200
abc6onyourside.com,Democrat,10.0,6558
abc6onyourside.com,Democrat,11.0,8047
abc6onyourside.com,Democrat,12.0,3746
abc6onyourside.com,Democrat,13.0,1929
abc6onyourside.com,Democrat,14.0,887
abc6onyourside.com,Democrat,15.0,413
abc6onyourside.com,Democrat,16.0,1008
abc6onyourside.com,Democrat,17.0,286
abc6onyourside.com,Democrat,18.0,58
abc6onyourside.com,Democrat,19.0,47
abc6onyourside.com,Democrat,20.0,29
abc6onyourside.com,Democrat,22.0,1
abc6onyourside.com,Democrat,23.0,164
abc6onyourside.com,Democrat,25.0,48
abc6onyourside.com,Democrat,26.0,4
abc6onyourside.com,Democrat,27.0,2
abc6onyourside.com,Democrat,33.0,39
abc6onyourside.com,Democrat,34.0,388
abc6onyourside.com,Democrat,35.0,7
abc6onyourside.com,Republican,4.0,818
abc6onyourside.com,Republican,5.0,2021
abc6onyourside.com,Republican,6.0,939
abc6onyourside.com,Republican,7.0,2463
abc6onyourside.com,Republican,8.0,6943
abc6onyourside.com,Republican,9.0,9628
abc6onyourside.com,Republican,10.0,9502
abc6onyourside.com,Republican,11.0,11629
abc6onyourside.com,Republican,12.0,2969
abc6onyourside.com,Republican,13.0,1713
abc6onyourside.com,Republican,14.0,1006
abc6onyourside.com,Republican,15.0,315
abc6onyourside.com,Republican,16.0,2
abc6onyourside.com,Republican,17.0,14
abc6onyourside.com,Republican,18.0,129
abc6onyourside.com,Republican,19.0,35
abc6onyourside.com,Republican,20.0,13
abc6onyourside.com,Republican,21.0,28
abc6onyourside.com,Republican,22.0,175
abc6onyourside.com,Republican,23.0,68
abc6onyourside.com,Republican,24.0,4
abc6onyourside.com,Republican,25.0,99
abc6onyourside.com,Republican,26.0,60
abc7.com,Democrat,3.0,1755
abc7.com,Democrat,4.0,3480
abc7.com,Democrat,5.0,761
abc7.com,Democrat,6.0,390
abc7.com,Democrat,7.0,4794
abc7.com,Democrat,8.0,3961
abc7.com,Democrat,9.0,4381
abc7.com,Democrat,10.0,1707
abc7.com,Democrat,11.0,965
abc7.com,Democrat,12.0,99
abc7.com,Democrat,13.0,1123
abc7.com,Democrat,14.0,863
abc7.com,Democrat,15.0,2055
abc7.com,Democrat,16.0,949
abc7.com,Democrat,17.0,796
abc7.com,Democrat,18.0,673
abc7.com,Democrat,19.0,540
abc7.com,Democrat,20.0,352
abc7.com,Democrat,21.0,766
abc7.com,Democrat,22.0,1175
abc7.com,Democrat,23.0,90
abc7.com,Democrat,24.0,257
abc7.com,Democrat,25.0,411
abc7.com,Democrat,30.0,1
abc7amarillo.com,Republican,9.0,406
abc7amarillo.com,Republican,10.0,364
abc7amarillo.com,Republican,11.0,412
abc7amarillo.com,Republican,12.0,51
abc7amarillo.com,Republican,13.0,7
abc7amarillo.com,Republican,14.0,5
abc7amarillo.com,Republican,15.0,1
abc7chicago.com,Democrat,0.0,676
abc7chicago.com,Democrat,1.0,1679
abc7chicago.com,Democrat,2.0,1543
abc7chicago.com,Democrat,3.0,946
abc7chicago.com,Democrat,4.0,2526
abc7chicago.com,Democrat,5.0,2213
abc7chicago.com,Democrat,6.0,3357
abc7chicago.com,Democrat,7.0,3399
abc7chicago.com,Democrat,8.0,2474
abc7chicago.com,Democrat,9.0,6290
abc7chicago.com,Democrat,10.0,8531
abc7chicago.com,Democrat,11.0,2885
abc7chicago.com,Democrat,12.0,4345
abc7chicago.com,Democrat,13.0,7100
abc7chicago.com,Democrat,14.0,5480
abc7chicago.com,Democrat,15.0,2060
abc7chicago.com,Democrat,16.0,1531
abc7chicago.com,Democrat,17.0,987
abc7chicago.com,Democrat,18.0,195
abc7chicago.com,Democrat,19.0,1514
abc7chicago.com,Democrat,20.0,344
abc7chicago.com,Democrat,21.0,36
abc7chicago.com,Democrat,22.0,240
abc7chicago.com,Democrat,23.0,455
abc7chicago.com,Democrat,24.0,833
abc7chicago.com,Democrat,25.0,9
abc7chicago.com,Democrat,26.0,28
abc7chicago.com,Democrat,27.0,32
abc7chicago.com,Democrat,28.0,1
abc7chicago.com,Democrat,30.0,38
abc7chicago.com,Democrat,31.0,670
abc7chicago.com,Democrat,32.0,54
abc7chicago.com,Democrat,33.0,36
abc7chicago.com,Democrat,34.0,11
abc7chicago.com,Republican,1.0,1
abc7chicago.com,Republican,2.0,435
abc7chicago.com,Republican,6.0,2
abc7chicago.com,Republican,7.0,870
abc7chicago.com,Republican,8.0,70
abc7chicago.com,Republican,9.0,378
abc7chicago.com,Republican,10.0,420
abc7chicago.com,Republican,11.0,436
abc7chicago.com,Republican,12.0,266
abc7chicago.com,Republican,13.0,111
abc7chicago.com,Republican,14.0,500
abc7chicago.com,Republican,15.0,359
abc7chicago.com,Republican,16.0,622
abc7chicago.com,Republican,17.0,319
abc7chicago.com,Republican,18.0,25
abc7chicago.com,Republican,26.0,2
abc7chicago.com,Republican,27.0,292
abc7chicago.com,Republican,28.0,17
abc7news.com,Democrat,3.0,4
abc7news.com,Democrat,4.0,557
abc7news.com,Democrat,5.0,736
abc7news.com,Democrat,6.0,3109
abc7news.com,Democrat,7.0,1535
abc7news.com,Democrat,8.0,8261
abc7news.com,Democrat,9.0,9800
abc7news.com,Democrat,10.0,18614
abc7news.com,Democrat,11.0,21595
abc7news.com,Democrat,12.0,11482
abc7news.com,Democrat,13.0,7346
abc7news.com,Democrat,14.0,476
abc7news.com,Democrat,15.0,701
abc7news.com,Democrat,16.0,598
abc7news.com,Democrat,17.0,60
abc7news.com,Democrat,18.0,2
abc7news.com,Democrat,19.0,87
abc7news.com,Democrat,20.0,67
abc7news.com,Democrat,21.0,1
abc7news.com,Democrat,22.0,361
abc7news.com,Democrat,23.0,19
abc7news.com,Democrat,24.0,950
abc7news.com,Democrat,25.0,23
abc7news.com,Democrat,26.0,25
abc7news.com,Democrat,27.0,234
abc7news.com,Republican,8.0,273
abc7news.com,Republican,9.0,163
abc7ny.com,Democrat,0.0,428
abc7ny.com,Democrat,1.0,573
abc7ny.com,Democrat,2.0,433
abc7ny.com,Democrat,3.0,842
abc7ny.com,Democrat,4.0,436
abc7ny.com,Democrat,5.0,62
abc7ny.com,Democrat,6.0,341
abc7ny.com,Democrat,7.0,1395
abc7ny.com,Democrat,8.0,18
abc7ny.com,Democrat,9.0,1687
abc7ny.com,Democrat,10.0,3923
abc7ny.com,Democrat,11.0,2176
abc7ny.com,Democrat,12.0,1313
abc7ny.com,Democrat,13.0,1847
abc7ny.com,Democrat,14.0,771
abc7ny.com,Democrat,15.0,1170
abc7ny.com,Democrat,16.0,970
abc7ny.com,Democrat,17.0,325
abc7ny.com,Democrat,18.0,1081
abc7ny.com,Democrat,19.0,185
abc7ny.com,Democrat,20.0,126
abc7ny.com,Democrat,21.0,292
abc7ny.com,Democrat,22.0,371
abc7ny.com,Democrat,23.0,576
abc7ny.com,Democrat,24.0,339
abc7ny.com,Democrat,25.0,684
abc7ny.com,Democrat,26.0,1426
abc7ny.com,Democrat,27.0,4
abc7ny.com,Democrat,28.0,39
abc7ny.com,Democrat,29.0,4
abc7ny.com,Republican,3.0,1
abc7ny.com,Republican,4.0,1304
abc7ny.com,Republican,5.0,1470
abc7ny.com,Republican,6.0,7626
abc7ny.com,Republican,7.0,4509
abc7ny.com,Republican,8.0,1792
abc7ny.com,Republican,9.0,3934
abc7ny.com,Republican,10.0,2368
abc7ny.com,Republican,11.0,479
abc7ny.com,Republican,12.0,41
abc7ny.com,Republican,13.0,18
abc7ny.com,Republican,20.0,1
abcactionnews.com,Democrat,2.0,974
abcactionnews.com,Democrat,3.0,3460
abcactionnews.com,Democrat,4.0,138
abcactionnews.com,Democrat,5.0,310
abcactionnews.com,Democrat,6.0,366
abcactionnews.com,Democrat,7.0,104
abcactionnews.com,Democrat,8.0,1237
abcactionnews.com,Democrat,9.0,714
abcactionnews.com,Democrat,10.0,523
abcactionnews.com,Democrat,11.0,1445
abcactionnews.com,Democrat,12.0,878
abcactionnews.com,Democrat,13.0,908
abcactionnews.com,Democrat,14.0,33
abcactionnews.com,Democrat,15.0,543
abcactionnews.com,Democrat,16.0,9
abcactionnews.com,Democrat,17.0,12
abcactionnews.com,Democrat,18.0,11
abcactionnews.com,Democrat,20.0,1
abcactionnews.com,Democrat,21.0,5
abcactionnews.com,Democrat,22.0,10
abcactionnews.com,Democrat,23.0,15
abcactionnews.com,Democrat,25.0,197
abcactionnews.com,Democrat,27.0,14
abcactionnews.com,Republican,4.0,405
abcactionnews.com,Republican,5.0,68
abcactionnews.com,Republican,6.0,665
abcactionnews.com,Republican,7.0,2305
abcactionnews.com,Republican,8.0,2244
abcactionnews.com,Republican,9.0,3820
abcactionnews.com,Republican,10.0,4301
abcactionnews.com,Republican,11.0,3802
abcactionnews.com,Republican,12.0,3769
abcactionnews.com,Republican,13.0,851
abcactionnews.com,Republican,14.0,769
abcactionnews.com,Republican,15.0,222
abcactionnews.com,Republican,16.0,1536
abcactionnews.com,Republican,17.0,1103
abcactionnews.com,Republican,18.0,1056
abcactionnews.com,Republican,19.0,580
abcactionnews.com,Republican,20.0,429
abcactionnews.com,Republican,21.0,803
abcactionnews.com,Republican,22.0,3117
abcactionnews.com,Republican,23.0,3151
abcactionnews.com,Republican,24.0,1861
abcactionnews.com,Republican,25.0,74
abcactionnews.com,Republican,26.0,7
abccolumbia.com,Democrat,2.0,3
abccolumbia.com,Democrat,5.0,434
abccolumbia.com,Democrat,6.0,421
abccolumbia.com,Democrat,9.0,2
abccolumbia.com,Democrat,12.0,253
abccolumbia.com,Democrat,13.0,360
abccolumbia.com,Democrat,14.0,33
abccolumbia.com,Democrat,15.0,1
abccolumbia.com,Democrat,16.0,1
abccolumbia.com,Democrat,17.0,176
abccolumbia.com,Republican,3.0,11
abccolumbia.com,Republican,4.0,26
abccolumbia.com,Republican,5.0,32
abccolumbia.com,Republican,6.0,2125
abccolumbia.com,Republican,7.0,3552
abccolumbia.com,Republican,8.0,2641
abccolumbia.com,Republican,9.0,1146
abccolumbia.com,Republican,10.0,1452
abccolumbia.com,Republican,11.0,1127
abccolumbia.com,Republican,12.0,786
abccolumbia.com,Republican,13.0,927
abccolumbia.com,Republican,14.0,371
abccolumbia.com,Republican,15.0,347
abccolumbia.com,Republican,16.0,460
abccolumbia.com,Republican,17.0,36
abccolumbia.com,Republican,18.0,1
abccolumbia.com,Republican,19.0,59
abccolumbia.com,Republican,20.0,27
