domain,serp_rank,is_home_district,category,counts,classification
suozziforcongress.com,11.0,True,campaign_personal,17,no_news
suozziforcongress.com,12.0,False,campaign_personal,8057,no_news
suozziforcongress.com,12.0,True,campaign_personal,18,no_news
suozziforcongress.com,13.0,False,campaign_personal,1557,no_news
suozziforcongress.com,13.0,True,campaign_personal,4,no_news
suozziforcongress.com,14.0,False,campaign_personal,1526,no_news
suozziforcongress.com,14.0,True,campaign_personal,2,no_news
suozziforcongress.com,15.0,False,campaign_personal,1066,no_news
suozziforcongress.com,15.0,True,campaign_personal,2,no_news
suozziforcongress.com,16.0,False,campaign_personal,2,no_news
suozziforcongress.com,17.0,False,campaign_personal,2,no_news
suozziforcongress.com,18.0,False,campaign_personal,4,no_news
suozziforcongress.com,19.0,False,campaign_personal,774,no_news
suozziforcongress.com,19.0,True,campaign_personal,2,no_news
suozziforcongress.com,20.0,False,campaign_personal,1,no_news
suozziforcongress.com,22.0,False,campaign_personal,817,no_news
suozziforcongress.com,22.0,True,campaign_personal,3,no_news
suozziforcongress.com,23.0,False,campaign_personal,2582,no_news
suozziforcongress.com,23.0,True,campaign_personal,6,no_news
suozziforcongress.com,24.0,False,campaign_personal,10,no_news
suozziforcongress.com,25.0,False,campaign_personal,2,no_news
suozziforcongress.com,27.0,False,campaign_personal,9,no_news
suozziforcongress.com,28.0,False,campaign_personal,57,no_news
supportfort.com,1.0,False,campaign_personal,1,
supportfort.com,4.0,False,campaign_personal,29,
supportfort.com,5.0,False,campaign_personal,1089,
supportfort.com,5.0,True,campaign_personal,3,
supportfort.com,7.0,False,campaign_personal,6,
supportfort.com,8.0,False,campaign_personal,920,
supportfort.com,8.0,True,campaign_personal,5,
supportfort.com,9.0,False,campaign_personal,2929,
supportfort.com,9.0,True,campaign_personal,3,
supportfort.com,10.0,False,campaign_personal,25,
supportfort.com,11.0,False,campaign_personal,1614,
supportfort.com,11.0,True,campaign_personal,2,
supportfort.com,12.0,False,campaign_personal,5202,
supportfort.com,12.0,True,campaign_personal,10,
supportfort.com,13.0,False,campaign_personal,7013,
supportfort.com,13.0,True,campaign_personal,17,
supportfort.com,14.0,False,campaign_personal,6192,
supportfort.com,14.0,True,campaign_personal,8,
supportfort.com,15.0,False,campaign_personal,2654,
supportfort.com,15.0,True,campaign_personal,10,
supportfort.com,16.0,False,campaign_personal,4374,
supportfort.com,16.0,True,campaign_personal,13,
supportfort.com,17.0,False,campaign_personal,1413,
supportfort.com,17.0,True,campaign_personal,4,
supportfort.com,18.0,False,campaign_personal,1423,
supportfort.com,18.0,True,campaign_personal,5,
supportfort.com,19.0,False,campaign_personal,193,
supportfort.com,19.0,True,campaign_personal,2,
supportfort.com,20.0,False,campaign_personal,13,
supportfort.com,21.0,False,campaign_personal,21,
supportfort.com,22.0,False,campaign_personal,1304,
supportfort.com,22.0,True,campaign_personal,1,
supportfort.com,23.0,False,campaign_personal,2817,
supportfort.com,23.0,True,campaign_personal,2,
supportfort.com,24.0,False,campaign_personal,2950,
supportfort.com,24.0,True,campaign_personal,10,
supportfort.com,25.0,False,campaign_personal,648,
supportfort.com,25.0,True,campaign_personal,3,
supportfort.com,26.0,False,campaign_personal,987,
supportfort.com,26.0,True,campaign_personal,5,
supportfort.com,27.0,False,campaign_personal,166,
supportfort.com,27.0,True,campaign_personal,1,
supportfort.com,28.0,False,campaign_personal,12,
supportfort.com,29.0,False,campaign_personal,28,
supportfort.com,30.0,False,campaign_personal,8,
supremecourt.gov,2.0,False,gov,2,
supremecourt.gov,3.0,False,gov,6,
supremecourt.gov,4.0,False,gov,164,
supremecourt.gov,5.0,False,gov,406,
supremecourt.gov,5.0,True,gov,1,
supremecourt.gov,6.0,False,gov,600,
supremecourt.gov,6.0,True,gov,2,
supremecourt.gov,7.0,False,gov,651,
supremecourt.gov,8.0,False,gov,132,
supremecourt.gov,9.0,False,gov,429,
supremecourt.gov,9.0,True,gov,1,
supremecourt.gov,10.0,False,gov,98,
supremecourt.gov,10.0,True,gov,1,
supremecourt.gov,11.0,False,gov,159,
supremecourt.gov,11.0,True,gov,1,
supremecourt.gov,12.0,False,gov,49,
supremecourt.gov,13.0,False,gov,44,
supremecourt.gov,14.0,False,gov,416,
supremecourt.gov,15.0,False,gov,435,
supremecourt.gov,16.0,False,gov,286,
supremecourt.gov,17.0,False,gov,689,
supremecourt.gov,17.0,True,gov,2,
supremecourt.gov,18.0,False,gov,177,
supremecourt.gov,19.0,False,gov,731,
supremecourt.gov,19.0,True,gov,1,
supremecourt.gov,20.0,False,gov,221,
supremecourt.gov,20.0,True,gov,1,
supremecourt.gov,21.0,False,gov,3,
supremecourt.gov,22.0,False,gov,184,
supremecourt.gov,22.0,True,gov,2,
supremecourt.gov,25.0,False,gov,11,
supremecourt.gov,29.0,False,gov,1,
susandavis.com,4.0,False,other_third_party,79,
susandavis.com,5.0,False,other_third_party,24,
susandavis.com,8.0,False,other_third_party,2,
susandavis.com,9.0,False,other_third_party,18,
susandavis.com,12.0,False,other_third_party,10,
susandavis.com,18.0,False,other_third_party,1,
susandavis.com,19.0,False,other_third_party,41,
susandavis.com,22.0,False,other_third_party,2,
susandavisforcongress.com,3.0,False,campaign_personal,952,
susandavisforcongress.com,3.0,True,campaign_personal,2,
susandavisforcongress.com,4.0,False,campaign_personal,1099,
susandavisforcongress.com,4.0,True,campaign_personal,4,
susandavisforcongress.com,5.0,False,campaign_personal,283,
susandavisforcongress.com,6.0,False,campaign_personal,130,
susandavisforcongress.com,6.0,True,campaign_personal,1,
susandavisforcongress.com,7.0,False,campaign_personal,289,
susandavisforcongress.com,7.0,True,campaign_personal,1,
susandavisforcongress.com,8.0,False,campaign_personal,160,
susandavisforcongress.com,9.0,False,campaign_personal,235,
susandavisforcongress.com,9.0,True,campaign_personal,1,
susandavisforcongress.com,10.0,False,campaign_personal,350,
susandavisforcongress.com,10.0,True,campaign_personal,1,
susandavisforcongress.com,11.0,False,campaign_personal,927,
susandavisforcongress.com,11.0,True,campaign_personal,4,
susandavisforcongress.com,12.0,False,campaign_personal,1460,
susandavisforcongress.com,12.0,True,campaign_personal,3,
susandavisforcongress.com,13.0,False,campaign_personal,83,
susandavisforcongress.com,14.0,False,campaign_personal,431,
susandavisforcongress.com,15.0,False,campaign_personal,945,
susandavisforcongress.com,16.0,False,campaign_personal,6,
susandavisforcongress.com,18.0,False,campaign_personal,32,
susandavisforcongress.com,19.0,False,campaign_personal,7,
susandavisforcongress.com,20.0,False,campaign_personal,99,
susandavisforcongress.com,21.0,False,campaign_personal,132,
susandavisforcongress.com,22.0,False,campaign_personal,23,
susandavisforcongress.com,23.0,False,campaign_personal,69,
susandavisforcongress.com,24.0,False,campaign_personal,115,
susandavisforcongress.com,27.0,False,campaign_personal,1,
susiejlee.com,8.0,False,other_third_party,71,
susiejlee.com,11.0,False,other_third_party,71,
susiejlee.com,12.0,False,other_third_party,38,
susiejlee.com,13.0,False,other_third_party,78,
susiejlee.com,14.0,False,other_third_party,73,
susiejlee.com,15.0,False,other_third_party,89,
susiejlee.com,16.0,False,other_third_party,22,
susiejlee.com,17.0,False,other_third_party,25,
susiejlee.com,18.0,False,other_third_party,11,
susiejlee.com,21.0,False,other_third_party,59,
susiejlee.com,22.0,False,other_third_party,32,
susiejlee.com,23.0,False,other_third_party,99,
susiejlee.com,24.0,False,other_third_party,260,
susiejlee.com,25.0,False,other_third_party,66,
susiejlee.com,26.0,False,other_third_party,90,
susiejlee.com,27.0,False,other_third_party,44,
susiejlee.com,29.0,False,other_third_party,1,
susiejlee.com,30.0,False,other_third_party,13,
susieleeforcongress.com,0.0,False,campaign_personal,275,
susieleeforcongress.com,1.0,False,campaign_personal,38910,
susieleeforcongress.com,1.0,True,campaign_personal,94,
susieleeforcongress.com,2.0,False,campaign_personal,20001,
susieleeforcongress.com,2.0,True,campaign_personal,47,
susieleeforcongress.com,3.0,False,campaign_personal,1471,
susieleeforcongress.com,3.0,True,campaign_personal,1,
susieleeforcongress.com,4.0,False,campaign_personal,1411,
susieleeforcongress.com,4.0,True,campaign_personal,2,
susieleeforcongress.com,5.0,False,campaign_personal,1070,
susieleeforcongress.com,6.0,False,campaign_personal,3165,
susieleeforcongress.com,6.0,True,campaign_personal,3,
susieleeforcongress.com,7.0,False,campaign_personal,961,
susieleeforcongress.com,8.0,False,campaign_personal,63,
susieleeforcongress.com,8.0,True,campaign_personal,1,
susieleeforcongress.com,9.0,False,campaign_personal,46,
susieleeforcongress.com,10.0,False,campaign_personal,588,
susieleeforcongress.com,11.0,False,campaign_personal,11,
susieleeforcongress.com,14.0,False,campaign_personal,1394,
susieleeforcongress.com,14.0,True,campaign_personal,3,
susieleeforcongress.com,15.0,False,campaign_personal,195,
susieleeforcongress.com,18.0,False,campaign_personal,102,
susieleeforcongress.com,18.0,True,campaign_personal,3,
susieleeforcongress.com,19.0,False,campaign_personal,683,
susieleeforcongress.com,20.0,False,campaign_personal,55,
swarajyamag.com,4.0,False,news,4,
swarajyamag.com,5.0,False,news,410,
swarajyamag.com,5.0,True,news,1,
swarajyamag.com,6.0,False,news,10,
swarajyamag.com,7.0,False,news,2,
swarajyamag.com,8.0,False,news,1,
swarajyamag.com,9.0,False,news,1,
swfllp.com,12.0,False,other_third_party,13,
swfllp.com,13.0,False,other_third_party,14,
swfllp.com,15.0,False,other_third_party,149,
swfllp.com,16.0,False,other_third_party,99,
swfllp.com,18.0,False,other_third_party,4,
swfllp.com,19.0,False,other_third_party,14,
swiowanewssource.com,2.0,False,news,432,local
swiowanewssource.com,2.0,True,news,1,local
swiowanewssource.com,3.0,False,news,3,local
swiowanewssource.com,14.0,False,news,18,local
swiowanewssource.com,14.0,True,news,1,local
swiowanewssource.com,15.0,False,news,2,local
swiowanewssource.com,18.0,False,news,3,local
swlexledger.com,4.0,False,news,21,
swlexledger.com,5.0,False,news,70,
swlexledger.com,7.0,False,news,415,
swlexledger.com,7.0,True,news,1,
swlexledger.com,8.0,False,news,64,
swlexledger.com,9.0,False,news,362,
swlexledger.com,10.0,False,news,39,
swlexledger.com,10.0,True,news,1,
swlexledger.com,11.0,False,news,348,
swlexledger.com,12.0,False,news,4,
swlexledger.com,14.0,False,news,89,
swlexledger.com,14.0,True,news,1,
swlexledger.com,15.0,False,news,426,
swlexledger.com,15.0,True,news,2,
swlexledger.com,16.0,False,news,7,
swlexledger.com,16.0,True,news,1,
swlexledger.com,17.0,False,news,12,
swlexledger.com,18.0,False,news,2,
swlexledger.com,19.0,False,news,3,
swnewsherald.com,5.0,False,news,6,local
swnewsherald.com,6.0,False,news,2163,local
swnewsherald.com,6.0,True,news,5,local
swnewsherald.com,9.0,False,news,6,local
swnewsherald.com,10.0,False,news,423,local
swnewsherald.com,10.0,True,news,1,local
swnewsherald.com,13.0,False,news,12,local
swnewsmedia.com,3.0,False,news,2,local
swnewsmedia.com,4.0,False,news,98,local
swnewsmedia.com,5.0,False,news,335,local
swnewsmedia.com,5.0,True,news,1,local
swnewsmedia.com,16.0,False,news,2,local
swnewsmedia.com,17.0,False,news,21,local
swtimes.com,7.0,False,news,2,local
swtimes.com,8.0,False,news,1433,local
swtimes.com,9.0,False,news,3025,local
swtimes.com,9.0,True,news,5,local
swtimes.com,10.0,False,news,1672,local
swtimes.com,10.0,True,news,3,local
swtimes.com,11.0,False,news,700,local
swtimes.com,11.0,True,news,2,local
swtimes.com,12.0,False,news,1132,local
swtimes.com,12.0,True,news,9,local
swtimes.com,13.0,False,news,102,local
swtimes.com,14.0,False,news,881,local
swtimes.com,15.0,False,news,178,local
swtimes.com,15.0,True,news,2,local
swtimes.com,16.0,False,news,2,local
swtimes.com,17.0,False,news,2,local
swvatoday.com,2.0,False,news,2,local
swvatoday.com,3.0,False,news,433,local
swvatoday.com,3.0,True,news,1,local
swvatoday.com,4.0,False,news,3631,local
swvatoday.com,4.0,True,news,9,local
swvatoday.com,5.0,False,news,2088,local
swvatoday.com,5.0,True,news,5,local
swvatoday.com,6.0,False,news,2772,local
swvatoday.com,6.0,True,news,7,local
swvatoday.com,7.0,False,news,232,local
swvatoday.com,8.0,False,news,119,local
swvatoday.com,9.0,False,news,696,local
swvatoday.com,9.0,True,news,2,local
swvatoday.com,10.0,False,news,280,local
swvatoday.com,10.0,True,news,2,local
swvatoday.com,11.0,False,news,11,local
swvatoday.com,12.0,False,news,115,local
swvatoday.com,13.0,False,news,236,local
swvatoday.com,14.0,False,news,118,local
sylviaforcongress.com,0.0,False,campaign_personal,550,
sylviaforcongress.com,0.0,True,campaign_personal,2,
sylviaforcongress.com,2.0,False,campaign_personal,3501,
sylviaforcongress.com,2.0,True,campaign_personal,12,
sylviaforcongress.com,3.0,False,campaign_personal,891,
sylviaforcongress.com,3.0,True,campaign_personal,2,
sylviaforcongress.com,4.0,False,campaign_personal,16,
sylviaforcongress.com,6.0,False,campaign_personal,339,
sylviaforcongress.com,6.0,True,campaign_personal,1,
sylviaforcongress.com,7.0,False,campaign_personal,319,
sylviaforcongress.com,10.0,False,campaign_personal,17,
sylviaforcongress.com,11.0,False,campaign_personal,3031,
sylviaforcongress.com,11.0,True,campaign_personal,1,
sylviaforcongress.com,13.0,False,campaign_personal,7,
sylviaforcongress.com,14.0,False,campaign_personal,1233,
sylviaforcongress.com,14.0,True,campaign_personal,8,
sylviaforcongress.com,16.0,False,campaign_personal,2,
sylviaforcongress.com,20.0,False,campaign_personal,7,
sylviaforcongress.com,21.0,False,campaign_personal,5197,
sylviaforcongress.com,21.0,True,campaign_personal,1,
sylviaforcongress.com,23.0,False,campaign_personal,630,
sylviaforcongress.com,24.0,False,campaign_personal,1513,
sylviaforcongress.com,24.0,True,campaign_personal,15,
sylviaforcongress.com,25.0,False,campaign_personal,12,
sylviaforcongress.com,26.0,False,campaign_personal,131,
sylviaforcongress.com,26.0,True,campaign_personal,1,
sylviaforcongress.com,27.0,False,campaign_personal,5,
sylviaforcongress.com,28.0,False,campaign_personal,4,
syracuse.com,0.0,False,news,15337,local
syracuse.com,0.0,True,news,36,local
syracuse.com,1.0,False,news,14958,local
syracuse.com,1.0,True,news,35,local
syracuse.com,2.0,False,news,11979,local
syracuse.com,2.0,True,news,28,local
syracuse.com,3.0,False,news,7455,local
syracuse.com,3.0,True,news,15,local
syracuse.com,4.0,False,news,3233,local
syracuse.com,4.0,True,news,7,local
syracuse.com,5.0,False,news,10800,local
syracuse.com,5.0,True,news,25,local
syracuse.com,6.0,False,news,4791,local
syracuse.com,6.0,True,news,10,local
syracuse.com,7.0,False,news,7621,local
syracuse.com,7.0,True,news,12,local
syracuse.com,8.0,False,news,10007,local
syracuse.com,8.0,True,news,19,local
syracuse.com,9.0,False,news,9545,local
syracuse.com,9.0,True,news,18,local
syracuse.com,10.0,False,news,8392,local
syracuse.com,10.0,True,news,17,local
syracuse.com,11.0,False,news,7746,local
syracuse.com,11.0,True,news,15,local
syracuse.com,12.0,False,news,9144,local
syracuse.com,12.0,True,news,14,local
syracuse.com,13.0,False,news,4744,local
syracuse.com,13.0,True,news,16,local
syracuse.com,14.0,False,news,5754,local
syracuse.com,14.0,True,news,15,local
syracuse.com,15.0,False,news,5855,local
syracuse.com,15.0,True,news,21,local
syracuse.com,16.0,False,news,4678,local
syracuse.com,16.0,True,news,12,local
syracuse.com,17.0,False,news,3206,local
syracuse.com,17.0,True,news,16,local
syracuse.com,18.0,False,news,1075,local
syracuse.com,18.0,True,news,6,local
syracuse.com,19.0,False,news,473,local
syracuse.com,19.0,True,news,3,local
syracuse.com,20.0,False,news,5,local
syracuse.com,21.0,False,news,487,local
syracuse.com,21.0,True,news,2,local
syracuse.com,22.0,False,news,6,local
syracuse.com,23.0,False,news,358,local
syracuse.com,23.0,True,news,1,local
syracuse.com,24.0,False,news,25,local
syracuse.com,25.0,False,news,343,local
syracuse.com,26.0,False,news,555,local
syracuse.com,26.0,True,news,1,local
syracuse.com,27.0,False,news,11,local
syracuse.com,28.0,False,news,199,local
syracuse.com,28.0,True,news,2,local
syracuse.com,29.0,False,news,818,local
syracuse.com,29.0,True,news,2,local
syracuse.com,30.0,False,news,274,local
syracuse.com,30.0,True,news,1,local
syracuse.com,31.0,False,news,190,local
syvnews.com,4.0,False,news,328,local
syvnews.com,4.0,True,news,1,local
syvnews.com,5.0,False,news,101,local
syvnews.com,9.0,False,news,368,local
syvnews.com,9.0,True,news,1,local
syvnews.com,12.0,False,news,58,local
tabletmag.com,16.0,False,news,2,national
tahlequahdailypress.com,3.0,False,news,56,local
tahlequahdailypress.com,4.0,False,news,2321,local
tahlequahdailypress.com,4.0,True,news,4,local
tahlequahdailypress.com,5.0,False,news,6220,local
tahlequahdailypress.com,5.0,True,news,12,local
tahlequahdailypress.com,6.0,False,news,5753,local
tahlequahdailypress.com,6.0,True,news,9,local
tahlequahdailypress.com,7.0,False,news,2761,local
tahlequahdailypress.com,7.0,True,news,11,local
tahlequahdailypress.com,8.0,False,news,616,local
tahlequahdailypress.com,8.0,True,news,3,local
tahlequahdailypress.com,9.0,False,news,462,local
tahlequahdailypress.com,9.0,True,news,3,local
tahlequahdailypress.com,10.0,False,news,63,local
tahlequahdailypress.com,11.0,False,news,185,local
tahlequahdailypress.com,12.0,False,news,4219,local
tahlequahdailypress.com,12.0,True,news,8,local
tahlequahdailypress.com,13.0,False,news,394,local
tahlequahdailypress.com,14.0,False,news,12,local
tahlequahdailypress.com,15.0,False,news,651,local
tahlequahdailypress.com,15.0,True,news,4,local
tahlequahdailypress.com,16.0,False,news,1,local
tahlequahdailypress.com,17.0,False,news,1,local
tahlequahdailypress.com,19.0,False,news,1,local
tahlequahdailypress.com,22.0,False,news,5,local
tahlequahdailypress.com,25.0,False,news,1,local
tahoedailytribune.com,4.0,False,news,11,local
tahoedailytribune.com,5.0,False,news,856,local
tahoedailytribune.com,5.0,True,news,2,local
tahoedailytribune.com,7.0,False,news,1,local
talkbusiness.net,3.0,False,news,6,
talkbusiness.net,4.0,False,news,5,
talkbusiness.net,5.0,False,news,2199,
talkbusiness.net,5.0,True,news,4,
talkbusiness.net,6.0,False,news,1147,
talkbusiness.net,6.0,True,news,1,
talkbusiness.net,7.0,False,news,627,
talkbusiness.net,7.0,True,news,1,
talkbusiness.net,8.0,False,news,1036,
talkbusiness.net,8.0,True,news,1,
talkbusiness.net,9.0,False,news,581,
talkbusiness.net,9.0,True,news,1,
talkbusiness.net,10.0,False,news,2074,
talkbusiness.net,10.0,True,news,7,
talkbusiness.net,11.0,False,news,210,
talkbusiness.net,11.0,True,news,1,
talkbusiness.net,12.0,False,news,111,
talkbusiness.net,12.0,True,news,1,
talkbusiness.net,13.0,False,news,594,
talkbusiness.net,13.0,True,news,1,
talkbusiness.net,14.0,False,news,389,
talkbusiness.net,14.0,True,news,1,
talkbusiness.net,15.0,False,news,2,
talkbusiness.net,16.0,False,news,8,
talkbusiness.net,17.0,False,news,78,
talkbusiness.net,20.0,False,news,4,
talkbusiness.net,23.0,False,news,3,
talkbusiness.net,24.0,False,news,137,
talkbusiness.net,24.0,True,news,1,
talkbusiness.net,27.0,False,news,62,
talkingpointsmemo.com,2.0,False,news,9,national
talkingpointsmemo.com,3.0,False,news,182,national
talkingpointsmemo.com,4.0,False,news,436,national
talkingpointsmemo.com,4.0,True,news,1,national
talkingpointsmemo.com,5.0,False,news,429,national
talkingpointsmemo.com,5.0,True,news,1,national
talkingpointsmemo.com,6.0,False,news,7,national
talkingpointsmemo.com,7.0,False,news,46,national
talkingpointsmemo.com,7.0,True,news,1,national
talkingpointsmemo.com,8.0,False,news,330,national
talkingpointsmemo.com,9.0,False,news,500,national
talkingpointsmemo.com,9.0,True,news,1,national
talkingpointsmemo.com,10.0,False,news,55,national
talkingpointsmemo.com,11.0,False,news,476,national
talkingpointsmemo.com,12.0,False,news,238,national
talkingpointsmemo.com,12.0,True,news,2,national
talkingpointsmemo.com,13.0,False,news,4,national
talkingpointsmemo.com,14.0,False,news,22,national
talkingpointsmemo.com,15.0,False,news,57,national
talksport.com,7.0,False,news,4,
talksport.com,9.0,False,news,2,
tallahassee.com,3.0,False,news,498,local
tallahassee.com,3.0,True,news,3,local
tallahassee.com,4.0,False,news,2993,local
tallahassee.com,4.0,True,news,8,local
tallahassee.com,5.0,False,news,8852,local
tallahassee.com,5.0,True,news,24,local
tallahassee.com,6.0,False,news,6194,local
tallahassee.com,6.0,True,news,13,local
tallahassee.com,7.0,False,news,7262,local
tallahassee.com,7.0,True,news,15,local
tallahassee.com,8.0,False,news,11835,local
tallahassee.com,8.0,True,news,28,local
tallahassee.com,9.0,False,news,5204,local
tallahassee.com,9.0,True,news,10,local
tallahassee.com,10.0,False,news,8465,local
tallahassee.com,10.0,True,news,17,local
tallahassee.com,11.0,False,news,8192,local
tallahassee.com,11.0,True,news,18,local
tallahassee.com,12.0,False,news,5522,local
tallahassee.com,12.0,True,news,12,local
tallahassee.com,13.0,False,news,434,local
tallahassee.com,13.0,True,news,1,local
tallahassee.com,14.0,False,news,5312,local
tallahassee.com,14.0,True,news,10,local
tallahassee.com,15.0,False,news,6221,local
tallahassee.com,15.0,True,news,13,local
tallahassee.com,16.0,False,news,704,local
tallahassee.com,16.0,True,news,2,local
tallahassee.com,17.0,False,news,5,local
tallahassee.com,18.0,False,news,21,local
tallahassee.com,19.0,False,news,71,local
tallahassee.com,20.0,False,news,101,local
tallahassee.com,20.0,True,news,1,local
tallahassee.com,21.0,False,news,18,local
tallahassee.com,22.0,False,news,41,local
tallahassee.com,23.0,False,news,1,local
tallahassee.com,24.0,False,news,105,local
tallahassee.com,25.0,False,news,15,local
tallahassee.com,26.0,False,news,1,local
tampabay.com,0.0,False,news,2,local
tampabay.com,1.0,False,news,1103,local
tampabay.com,1.0,True,news,2,local
tampabay.com,2.0,False,news,1144,local
tampabay.com,2.0,True,news,4,local
tampabay.com,3.0,False,news,6725,local
tampabay.com,3.0,True,news,13,local
tampabay.com,4.0,False,news,13741,local
tampabay.com,4.0,True,news,34,local
tampabay.com,5.0,False,news,18833,local
tampabay.com,5.0,True,news,46,local
tampabay.com,6.0,False,news,20135,local
tampabay.com,6.0,True,news,39,local
tampabay.com,7.0,False,news,29118,local
tampabay.com,7.0,True,news,52,local
tampabay.com,8.0,False,news,30484,local
tampabay.com,8.0,True,news,59,local
tampabay.com,9.0,False,news,22862,local
tampabay.com,9.0,True,news,42,local
tampabay.com,10.0,False,news,22871,local
tampabay.com,10.0,True,news,48,local
tampabay.com,11.0,False,news,13067,local
tampabay.com,11.0,True,news,22,local
tampabay.com,12.0,False,news,12187,local
tampabay.com,12.0,True,news,24,local
tampabay.com,13.0,False,news,6814,local
tampabay.com,13.0,True,news,19,local
tampabay.com,14.0,False,news,2861,local
tampabay.com,14.0,True,news,7,local
tampabay.com,15.0,False,news,8283,local
tampabay.com,15.0,True,news,20,local
tampabay.com,16.0,False,news,6165,local
tampabay.com,16.0,True,news,9,local
tampabay.com,17.0,False,news,1925,local
tampabay.com,17.0,True,news,4,local
tampabay.com,18.0,False,news,1955,local
tampabay.com,18.0,True,news,2,local
tampabay.com,19.0,False,news,4151,local
tampabay.com,19.0,True,news,7,local
tampabay.com,20.0,False,news,1612,local
tampabay.com,20.0,True,news,3,local
tampabay.com,21.0,False,news,658,local
tampabay.com,21.0,True,news,3,local
tampabay.com,22.0,False,news,51,local
tampabay.com,23.0,False,news,387,local
tampabay.com,23.0,True,news,1,local
tampabay.com,24.0,False,news,6,local
tampabay.com,25.0,False,news,4,local
tampabay.com,26.0,False,news,1,local
tampabay.com,27.0,False,news,1,local
tampabay.org,15.0,False,other_third_party,6,
tampabay.org,16.0,False,other_third_party,166,
tampabay.org,18.0,False,other_third_party,4,
tampadispatch.com,12.0,False,news,434,
tampadispatch.com,12.0,True,news,1,
tampadispatch.com,13.0,False,news,1,
tamu.edu,3.0,False,news,3,local
tamu.edu,4.0,False,news,674,local
tamu.edu,4.0,True,news,2,local
tamu.edu,5.0,False,news,175,local
tamu.edu,6.0,False,news,789,local
tamu.edu,6.0,True,news,1,local
tamu.edu,7.0,False,news,312,local
tamu.edu,7.0,True,news,1,local
tamu.edu,8.0,False,news,27,local
tamu.edu,9.0,False,news,282,local
tamu.edu,10.0,False,news,16,local
tamu.edu,11.0,False,news,195,local
tamu.edu,11.0,True,news,1,local
tamu.edu,12.0,False,news,11,local
tamu.edu,12.0,True,news,1,local
tamusa.edu,19.0,False,education,11,
taosnews.com,6.0,False,news,6,local
taosnews.com,7.0,False,news,398,local
taosnews.com,8.0,False,news,408,local
taosnews.com,8.0,True,news,1,local
taosnews.com,9.0,False,news,437,local
taosnews.com,9.0,True,news,1,local
taosnews.com,10.0,False,news,10,local
taosnews.com,10.0,True,news,1,local
taosnews.com,11.0,False,news,402,local
taosnews.com,12.0,False,news,2,local
taosnews.com,12.0,True,news,1,local
tapinto.net,0.0,False,news,88,local
tapinto.net,0.0,True,news,1,local
tapinto.net,1.0,False,news,1448,local
tapinto.net,1.0,True,news,2,local
tapinto.net,2.0,False,news,1555,local
tapinto.net,2.0,True,news,5,local
tapinto.net,3.0,False,news,3254,local
tapinto.net,3.0,True,news,9,local
tapinto.net,4.0,False,news,1356,local
tapinto.net,4.0,True,news,4,local
tapinto.net,5.0,False,news,3866,local
tapinto.net,5.0,True,news,7,local
tapinto.net,6.0,False,news,7767,local
tapinto.net,6.0,True,news,15,local
tapinto.net,7.0,False,news,8496,local
tapinto.net,7.0,True,news,12,local
tapinto.net,8.0,False,news,6335,local
tapinto.net,8.0,True,news,15,local
tapinto.net,9.0,False,news,11218,local
tapinto.net,9.0,True,news,23,local
tapinto.net,10.0,False,news,17770,local
tapinto.net,10.0,True,news,31,local
tapinto.net,11.0,False,news,8502,local
tapinto.net,11.0,True,news,21,local
tapinto.net,12.0,False,news,10030,local
tapinto.net,12.0,True,news,26,local
tapinto.net,13.0,False,news,4398,local
tapinto.net,13.0,True,news,14,local
tapinto.net,14.0,False,news,6707,local
tapinto.net,14.0,True,news,10,local
tapinto.net,15.0,False,news,5763,local
tapinto.net,15.0,True,news,17,local
tapinto.net,16.0,False,news,4514,local
tapinto.net,16.0,True,news,15,local
tapinto.net,17.0,False,news,2309,local
tapinto.net,17.0,True,news,9,local
tapinto.net,18.0,False,news,714,local
tapinto.net,18.0,True,news,4,local
tapinto.net,19.0,False,news,1907,local
tapinto.net,19.0,True,news,6,local
tapinto.net,20.0,False,news,747,local
tapinto.net,21.0,False,news,450,local
tapinto.net,21.0,True,news,1,local
tapinto.net,22.0,False,news,69,local
tapinto.net,23.0,False,news,476,local
tapinto.net,23.0,True,news,1,local
tapinto.net,24.0,False,news,1039,local
tapinto.net,24.0,True,news,3,local
tapinto.net,25.0,False,news,567,local
tapinto.net,25.0,True,news,3,local
tapinto.net,26.0,False,news,125,local
tapinto.net,28.0,False,news,1,local
tarrantcounty.com,16.0,False,other_third_party,11,
taskandpurpose.com,4.0,False,news,22,national
taskandpurpose.com,4.0,True,news,1,national
taskandpurpose.com,5.0,False,news,1571,national
taskandpurpose.com,5.0,True,news,4,national
taskandpurpose.com,6.0,False,news,1828,national
taskandpurpose.com,6.0,True,news,5,national
taskandpurpose.com,7.0,False,news,1662,national
taskandpurpose.com,7.0,True,news,4,national
taskandpurpose.com,8.0,False,news,43,national
taskandpurpose.com,9.0,False,news,14,national
taskandpurpose.com,10.0,False,news,394,national
taskandpurpose.com,10.0,True,news,1,national
taskandpurpose.com,11.0,False,news,1927,national
taskandpurpose.com,11.0,True,news,5,national
taskandpurpose.com,12.0,False,news,4695,national
taskandpurpose.com,12.0,True,news,11,national
taskandpurpose.com,13.0,False,news,486,national
taskandpurpose.com,13.0,True,news,1,national
taskandpurpose.com,14.0,False,news,311,national
taskandpurpose.com,15.0,False,news,214,national
taskandpurpose.com,17.0,False,news,6,national
